step,sps,episodes,phi/obj,sac/actor_loss,sac/alpha,sac/q_loss,sac/reward_mean
6000,51.5,30,0.810302651450038,-8.638669460773468,0.8639813026785851,0.34478521619737146,0.8151055966243148
7000,44.8,35,0.958428733587265,-18.270433287620545,0.639945250749588,0.04950958929397166,0.960245319545269
8000,40.8,40,0.9693288297653199,-26.588493757247925,0.4740692581832409,0.03934258302301168,0.9706113190054894
9000,38.2,45,0.955394515812397,-33.287341482162475,0.3512256052494049,0.0353785937493667,0.9574192490577698
10000,36.3,50,0.9713272612094879,-38.85831966781616,0.26025189852714536,0.018147306023165583,0.9725607795715332
11000,34.9,55,0.9772151808142662,-43.60325276947022,0.1928737831711769,0.013604755590669811,0.9782229101061821
12000,33.8,60,0.9764342848062515,-47.69121003723144,0.14299328141659498,0.019422462883871047,0.977543770134449
13000,32.9,65,0.9803156923055649,-51.289031734466555,0.10610104788839816,0.013666883639525623,0.9813427329659462
14000,32.2,70,0.9821970326304436,-54.45292789840698,0.0788095853254199,0.014005594175308942,0.98313725233078
15000,31.6,75,0.9855022681355476,-57.28061245346069,0.05867633369192481,0.012399517348501832,0.9864691235423088
16000,31.1,80,0.9890364180803299,-59.849179611206054,0.04382703409716487,0.015721253288909793,0.9897892879843712
17000,30.7,85,0.9863383849263191,-62.153811771392824,0.032830386340618134,0.01974073777394369,0.987343884408474
18000,30.7,90,0.9877848309874535,-64.24948654556275,0.02467392258346081,0.0835266138361767,0.9887133697867394
19000,30.7,95,0.9863351596593857,-66.02441562652588,0.018628910075873136,0.48563238884834575,0.9873837347626686
20000,30.7,100,0.9893980411887169,-67.64949908447265,0.014185519172810019,0.6937670194935054,0.9902150488495827
21000,30.7,105,0.9884543551206588,-69.34290028381348,0.010974265941418707,0.530421955594793,0.9893193433880806
22000,30.8,110,0.9875711807608605,-70.94496528625488,0.008667839286848902,0.5521011579073966,0.9886638152003289
23000,30.8,115,0.9889032563567162,-72.45428449249268,0.00720458660274744,0.4561188493454829,0.9898375517725945
24000,30.8,120,0.9900195697546005,-73.8741477432251,0.006523999474477023,0.45484183278866114,0.9908433082699776
25000,30.8,125,0.9890498900413514,-75.25750527954102,0.0066249988717027005,0.37312437589094044,0.9900766290426254
26000,30.8,130,0.9903914868235588,-76.57048364257813,0.006921903036069125,0.34873121767118576,0.9912915583252907
27000,30.8,135,0.9898461203575134,-77.8272198638916,0.007026701981201768,0.3558662556838244,0.990785434961319
28000,30.8,140,0.989403782069683,-79.04660414123535,0.007325159524101764,0.31694878292642537,0.9904190489053726
29000,30.8,145,0.9901523724198341,-80.25283012390136,0.007874521941877901,0.24631299129873513,0.9910720504522323
30000,30.9,150,0.9894643988609314,-81.3816496810913,0.008149015791714192,0.20518462526239456,0.9904878988265992
31000,30.9,155,0.9896039526462554,-82.4454626159668,0.008520479757338762,0.23405891433171927,0.9906733831167222
32000,30.9,160,0.9897743337154389,-83.480518409729,0.008548503527417779,0.1918111052904278,0.9908036662340164
33000,30.9,165,0.989387669801712,-84.49309023284913,0.008434627320617437,0.17054563516005875,0.9905101513266563
34000,30.9,170,0.9875397997498512,-85.42899169921876,0.008458478947170079,0.14301569497399033,0.9887112859487533
35000,30.9,175,0.9888495869636535,-86.30516370391845,0.008542844282463193,0.1516023106649518,0.9900220085978508
36000,30.9,180,0.9872925307750702,-87.12874934387207,0.008604134743101895,0.12150951190851629,0.9886849890947342
37000,30.9,185,0.9874634444713593,-87.91672029876709,0.008594234952703119,0.11873169806227088,0.9888390967845917
38000,30.9,190,0.9882040777802468,-88.64911131286621,0.00828557404410094,0.1262534429896623,0.9894906477332115
39000,30.9,195,0.9882749308347702,-89.3258537902832,0.008034531621262431,0.09473777920007706,0.9896028835773468
40000,30.9,200,0.9894897478222847,-89.98856415557862,0.007777705643791705,0.09535050757974387,0.9906984603404999
41000,30.9,205,0.9894663969874382,-90.57507607269287,0.007860213580541313,0.09537695375271142,0.9906921957731247
42000,30.9,210,0.9890389367938042,-91.11769911193848,0.007883335493505,0.0721448419932276,0.9903171119689942
43000,30.9,215,0.9889455835223198,-91.69265101623535,0.007826396117918194,0.07342105265893042,0.9902240089178085
44000,30.9,220,0.9878235678672791,-92.22255686187744,0.00756878414331004,0.07386157315224409,0.9892018014788627
45000,30.9,225,0.987447387099266,-92.7055425338745,0.007403983282856643,0.06480121793597937,0.98886882853508
46000,30.9,230,0.9866021691560746,-93.11863984680176,0.0072618290516547855,0.06844931460544466,0.9881868588924408
47000,30.9,235,0.9868616256713867,-93.4865438079834,0.006957734753377735,0.06468790699541568,0.9883439456224441
48000,30.9,240,0.9870753055810928,-93.87396458435059,0.006822435240726918,0.06010845280066133,0.9886046550869941
49000,31.0,245,0.9865333625674247,-94.23635007476807,0.006744463881012052,0.06520655432902277,0.988138391494751
50000,31.0,250,0.9862068282961846,-94.5839561843872,0.006714706447441131,0.058314967753365636,0.9878277539014816
51000,31.0,255,0.9860987852215767,-94.91266774749757,0.00649192254152149,0.060463001692667606,0.9876905966997147
52000,31.0,260,0.9845029931664467,-95.13375225067139,0.006104120244737715,0.055784719575196505,0.9862610542774201
53000,31.0,265,0.9837243274450302,-95.41236219024658,0.006027453345246613,0.051328901767730715,0.9856024828553199
54000,31.0,270,0.9835108027458191,-95.65414288330078,0.00591256211232394,0.05166630541905761,0.9853905399441719
55000,31.0,275,0.9829226299524307,-95.89539965820312,0.005626796026714146,0.047304532809183,0.9848680710196495
56000,31.0,280,0.9827709541916847,-96.10033598327637,0.005483804422430694,0.05051941853575408,0.984662003338337
57000,31.0,285,0.9845690943002701,-96.24679047393799,0.005414160651154816,0.04539597240649164,0.9863212550282479
58000,31.0,290,0.9836216578483582,-96.41345066833496,0.005390440362039953,0.04181109785661102,0.9854565666913986
59000,31.0,295,0.9843919987082481,-96.54950042724609,0.005164726667106151,0.037495793176814916,0.9862104225754738
60000,31.0,300,0.9843845041394234,-96.66482456207275,0.00478015173971653,0.040830697681754825,0.9861861739754677
61000,31.0,305,0.9833804771304131,-96.77806454467773,0.004582188861444593,0.04005631004087627,0.9853177219033241
62000,31.0,310,0.9838932020664215,-96.8957437133789,0.004476393818389625,0.03523078266903758,0.9857998669743538
