run=mi_full_s2 metric=w2 skill_dim=4 device=cuda sim_backend=auto
{'step': 1000, 'sps': '73.1', 'episodes': 5}
{'step': 2000, 'sps': '73.5', 'episodes': 10}
{'step': 3000, 'sps': '75.2', 'episodes': 15}
{'step': 4000, 'sps': '77.6', 'episodes': 20}
{'step': 5000, 'sps': '79.1', 'episodes': 25}
{'step': 6000, 'sps': '69.8', 'episodes': 30, 'phi/obj': '0.7803', 'sac/actor_loss': '-8.553', 'sac/alpha': '0.864', 'sac/q_loss': '0.3567', 'sac/reward_mean': '0.7847'}
{'step': 7000, 'sps': '64.7', 'episodes': 35, 'phi/obj': '0.9553', 'sac/actor_loss': '-18.2', 'sac/alpha': '0.64', 'sac/q_loss': '0.05165', 'sac/reward_mean': '0.9569'}
{'step': 8000, 'sps': '61.4', 'episodes': 40, 'phi/obj': '0.9639', 'sac/actor_loss': '-26.53', 'sac/alpha': '0.4741', 'sac/q_loss': '0.03515', 'sac/reward_mean': '0.9652'}
{'step': 9000, 'sps': '59.1', 'episodes': 45, 'phi/obj': '0.9686', 'sac/actor_loss': '-33.35', 'sac/alpha': '0.3512', 'sac/q_loss': '0.02517', 'sac/reward_mean': '0.97'}
{'step': 10000, 'sps': '57.3', 'episodes': 50, 'phi/obj': '0.9741', 'sac/actor_loss': '-39.01', 'sac/alpha': '0.2602', 'sac/q_loss': '0.01746', 'sac/reward_mean': '0.9754'}
{'step': 11000, 'sps': '56', 'episodes': 55, 'phi/obj': '0.9719', 'sac/actor_loss': '-43.71', 'sac/alpha': '0.1929', 'sac/q_loss': '0.01782', 'sac/reward_mean': '0.973'}
{'step': 12000, 'sps': '54.5', 'episodes': 60, 'phi/obj': '0.9757', 'sac/actor_loss': '-47.7', 'sac/alpha': '0.143', 'sac/q_loss': '0.01699', 'sac/reward_mean': '0.9768'}
{'step': 13000, 'sps': '53.7', 'episodes': 65, 'phi/obj': '0.9841', 'sac/actor_loss': '-51.24', 'sac/alpha': '0.1061', 'sac/q_loss': '0.01007', 'sac/reward_mean': '0.985'}
{'step': 14000, 'sps': '52.7', 'episodes': 70, 'phi/obj': '0.9855', 'sac/actor_loss': '-54.38', 'sac/alpha': '0.07875', 'sac/q_loss': '0.009379', 'sac/reward_mean': '0.9864'}
{'step': 15000, 'sps': '51.7', 'episodes': 75, 'phi/obj': '0.9871', 'sac/actor_loss': '-57.18', 'sac/alpha': '0.05858', 'sac/q_loss': '0.008743', 'sac/reward_mean': '0.9879'}
{'step': 16000, 'sps': '50.9', 'episodes': 80, 'phi/obj': '0.988', 'sac/actor_loss': '-59.75', 'sac/alpha': '0.0437', 'sac/q_loss': '0.009352', 'sac/reward_mean': '0.9887'}
