run=mi_soil_s0 metric=w2 skill_dim=4 device=cuda sim_backend=auto
{'step': 1000, 'sps': '70.2', 'episodes': 5}
{'step': 2000, 'sps': '69.8', 'episodes': 10}
{'step': 3000, 'sps': '67.8', 'episodes': 15}
{'step': 4000, 'sps': '66.8', 'episodes': 20}
{'step': 5000, 'sps': '66.3', 'episodes': 25}
{'step': 6000, 'sps': '52.2', 'episodes': 30, 'phi/obj': '0.5914', 'sac/actor_loss': '-7.932', 'sac/alpha': '0.8641', 'sac/q_loss': '0.4245', 'sac/reward_mean': '0.5944'}
{'step': 7000, 'sps': '45.3', 'episodes': 35, 'phi/obj': '0.8771', 'sac/actor_loss': '-16.94', 'sac/alpha': '0.6401', 'sac/q_loss': '0.05852', 'sac/reward_mean': '0.879'}
{'step': 8000, 'sps': '41.2', 'episodes': 40, 'phi/obj': '0.9338', 'sac/actor_loss': '-25.07', 'sac/alpha': '0.4741', 'sac/q_loss': '0.04545', 'sac/reward_mean': '0.9352'}
{'step': 9000, 'sps': '38.5', 'episodes': 45, 'phi/obj': '0.9539', 'sac/actor_loss': '-31.86', 'sac/alpha': '0.3512', 'sac/q_loss': '0.02499', 'sac/reward_mean': '0.9551'}
{'step': 10000, 'sps': '36.6', 'episodes': 50, 'phi/obj': '0.9315', 'sac/actor_loss': '-37.36', 'sac/alpha': '0.2602', 'sac/q_loss': '0.03477', 'sac/reward_mean': '0.9329'}
{'step': 11000, 'sps': '35.2', 'episodes': 55, 'phi/obj': '0.937', 'sac/actor_loss': '-41.87', 'sac/alpha': '0.1928', 'sac/q_loss': '0.03471', 'sac/reward_mean': '0.9382'}
{'step': 12000, 'sps': '34.1', 'episodes': 60, 'phi/obj': '0.9272', 'sac/actor_loss': '-45.71', 'sac/alpha': '0.1429', 'sac/q_loss': '0.02806', 'sac/reward_mean': '0.9283'}
{'step': 13000, 'sps': '33.2', 'episodes': 65, 'phi/obj': '0.954', 'sac/actor_loss': '-49.09', 'sac/alpha': '0.1059', 'sac/q_loss': '0.01174', 'sac/reward_mean': '0.9551'}
{'step': 14000, 'sps': '32.4', 'episodes': 70, 'phi/obj': '0.9594', 'sac/actor_loss': '-52.12', 'sac/alpha': '0.07849', 'sac/q_loss': '0.01426', 'sac/reward_mean': '0.9605'}
{'step': 15000, 'sps': '31.8', 'episodes': 75, 'phi/obj': '0.9592', 'sac/actor_loss': '-54.76', 'sac/alpha': '0.05819', 'sac/q_loss': '0.01353', 'sac/reward_mean': '0.9606'}
{'step': 16000, 'sps': '31.3', 'episodes': 80, 'phi/obj': '0.9467', 'sac/actor_loss': '-57.07', 'sac/alpha': '0.04316', 'sac/q_loss': '0.01911', 'sac/reward_mean': '0.948'}
{'step': 17000, 'sps': '30.9', 'episodes': 85, 'phi/obj': '0.9637', 'sac/actor_loss': '-59.17', 'sac/alpha': '0.03201', 'sac/q_loss': '0.008486', 'sac/reward_mean': '0.9646'}
