step,sps,episodes,phi/obj,sac/actor_loss,sac/alpha,sac/q_loss,sac/reward_mean
27000,32.2,135,-0.0003027641464577755,-94.96839123535156,0.09431161178648471,7.1948514640331265,0.8888444662839174
28000,32.1,140,-0.00029411727275874,-96.87966904449463,0.09371470004320144,6.697450303673744,0.9072369746863842
29000,32.0,145,-0.000287668188509997,-98.82981843566894,0.09466391016542912,7.127537495255471,0.9253810422122478
30000,31.8,150,-0.0002871864499320509,-100.955789894104,0.09379516568779946,7.205187738656997,0.9359592011570931
31000,31.7,155,-0.00028920267557259647,-102.73641049194336,0.09441757674515247,7.175549060225487,0.9363038510382176
32000,31.6,160,-0.00028736211750947404,-104.26835224914551,0.09279729603230953,7.829581911444664,0.9336797720491886
33000,31.6,165,-0.0002860936900979141,-105.62310328674316,0.09184094018489122,7.808849694371223,0.9245432110726833
34000,31.5,170,-0.0002862267786404118,-107.01905655670166,0.09354211755841971,7.779121926426887,0.9281382535099983
35000,31.4,175,-0.0002865683293348411,-108.19365875244141,0.0948087579831481,7.872725907206536,0.9171615477204322
36000,31.3,180,-0.0002813043106289115,-109.0273048171997,0.0918348753079772,7.945506285786629,0.9234823285639286
37000,31.3,185,-0.0002833077425893862,-109.8672310256958,0.0906991596147418,7.842781147837639,0.9275520931482315
38000,31.2,190,-0.0002844453319848981,-111.01970988464356,0.09139040111750364,8.40337806379795,0.935552225202322
39000,31.1,195,-0.00028246537625091153,-111.86430002593994,0.09147872619330882,8.354731521844863,0.9177754727005959
40000,31.1,200,-0.000286096302603255,-112.67761814880372,0.09164196148514747,8.769736668229102,0.8862889906615019
41000,31.0,205,-0.0002854397562186932,-113.26312982177734,0.08940344023704529,8.2588700953722,0.8663210561871528
42000,31.0,210,-0.00027576388834859244,-113.71746044921875,0.08938366138935089,7.53630458676815,0.889793015152216
43000,30.9,215,-0.0002753130440105451,-114.3009400177002,0.09093818021565676,7.6440021051168445,0.8902991510033608
44000,30.9,220,-0.0002794290875608567,-114.83856437683106,0.09004980927705765,7.862667426109314,0.8794688116312027
45000,30.8,225,-0.0002756770592095563,-115.35531884765625,0.08935174188762904,7.832575276970863,0.8681594438850879
46000,30.8,230,-0.00028332364422385583,-115.61043555450439,0.08901751769334078,7.977409702777862,0.8542652732133865
47000,30.7,235,-0.0002801989813015098,-115.65337117767334,0.08699318969994783,7.679771362662315,0.8611042177826166
48000,30.7,240,-0.00027890444318472873,-115.83502510070801,0.08585194334387779,7.718099245786667,0.8552842601835727
49000,30.7,245,-0.00028102821846550795,-116.04455316925049,0.08358390989154577,7.98189211499691,0.8531705724000931
50000,30.6,250,-0.00028144935991440435,-116.1451068725586,0.08422399863600731,8.066727033138275,0.8492711216509342
51000,30.6,255,-0.00027380418179382104,-115.97540761566162,0.08241342077404261,7.531318050146103,0.8316157128214836
52000,30.6,260,-0.0002792506464611506,-115.82442826843261,0.08024202493578196,7.928729344725609,0.7915962530374527
53000,30.5,265,-0.0002760021894500824,-115.7676544342041,0.07968348008394241,7.900299946546554,0.7957655056566
54000,30.5,270,-0.0002786384827340953,-115.72496915435791,0.07833163972944021,8.387337680339813,0.8040557044297457
55000,30.5,275,-0.0002802762714854907,-115.49760335540772,0.0770951859652996,8.29751673424244,0.8108491868674755
56000,30.4,280,-0.0002718557974876603,-115.14668217468262,0.07905497597903013,8.14886129808426,0.8036713582575321
57000,30.4,285,-0.0002823707521893084,-114.80673891448974,0.0769828909188509,7.987243402004242,0.7877725358754396
58000,30.4,290,-0.0002743739476718474,-114.28023188018798,0.07444741660356521,7.844204437613487,0.7911006425470114
59000,30.4,295,-0.00027124319675203877,-113.53991303253174,0.07106794189661741,8.22894747519493,0.7759496431052685
60000,30.3,300,-0.0002746762924361974,-112.8854189453125,0.06904194840788841,8.150125351786613,0.762385777682066
61000,30.3,305,-0.0002765196526015643,-112.54720680236817,0.06790185754746199,7.803977869391441,0.7497492167502642
62000,30.3,310,-0.0002752324714238057,-112.07451027679443,0.06417527819424867,8.255907738924027,0.7287633853852749
63000,30.3,315,-0.0002792801854229765,-111.46732305908203,0.06207871048897505,7.525673035025597,0.7238693737536669
64000,30.3,320,-0.0002811984653963009,-110.84674432373046,0.060940483544021845,7.792191630840302,0.706672604188323
65000,30.2,325,-0.00027171502078999766,-110.05517420196533,0.06158482774347067,7.543626305222511,0.7268013091906905
66000,30.2,330,-0.0002752090480644256,-109.38164251708984,0.06208913461863995,7.606433979868889,0.7214370266050101
67000,30.2,335,-0.0002727311055205064,-108.66407657623292,0.06202790834009647,7.579833945393562,0.713692647844553
68000,30.2,340,-0.0002772783485997934,-108.06622621917725,0.06215340872481465,7.564166625380516,0.6977165307998657
69000,30.2,345,-0.00027535539056407286,-107.24794116973877,0.06042291343212128,7.233750050544739,0.6969143817871809
70000,30.1,350,-0.00026775918349449055,-106.5067679977417,0.05850154154747725,6.713917427301407,0.6888751646131277
71000,30.1,355,-0.0002766438319667941,-105.69834847259521,0.05910334075242281,7.324316457271576,0.6682575698494911
72000,30.1,360,-0.00028080143946863245,-104.8530391921997,0.05844850313663483,7.807019974112511,0.6430404813736678
73000,30.1,365,-0.0002662573080015136,-104.0637117843628,0.05690585689246654,7.254974625468254,0.6547547933608293
74000,30.1,370,-0.00027646367008856034,-103.35871627807617,0.05663762450963259,7.78383149433136,0.628557096272707
75000,30.1,375,-0.00026933991607802453,-102.65493299865723,0.05660206765308976,7.09968853700161,0.6301853674203157
76000,30.1,380,-0.00027405215924954974,-101.93445184326171,0.05517836498469114,7.656608751296997,0.6093823721408844
77000,30.0,385,-0.0002781131479132455,-101.22355742645264,0.05325630223378539,8.267503192543984,0.6022278856933116
78000,30.0,390,-0.00027512361088884065,-100.6110200881958,0.053769733186811206,7.940951514601707,0.5968438714295625
79000,30.0,395,-0.0002782713067863369,-99.84203464508056,0.05310514610260725,8.302729105353356,0.5881924856901168
80000,30.0,400,-0.00028163530427264047,-99.07494000244141,0.052494655415415765,8.235380702018738,0.5795639347210526
81000,30.0,405,-0.0002749644144787453,-98.00424764251709,0.05201473373919725,8.481344729185105,0.5785825112015008
82000,30.0,410,-0.00028197518609522377,-97.09010954284668,0.05374114341288805,8.233135370135308,0.56808095254004
83000,30.0,415,-0.00027969735584338197,-96.11445156860351,0.05427460692822933,8.359114759802818,0.5615513550713659
84000,29.9,420,-0.0002833719310729066,-95.38696922302246,0.053641366947442294,7.824098780393601,0.5686611686944961
85000,29.9,425,-0.00027890951561857944,-94.47005464172364,0.0539869989939034,7.973183700919152,0.570003625780344
86000,29.9,430,-0.00028167623086483215,-93.63232106781005,0.0540865316465497,8.594912951111793,0.5629692330285907
87000,29.9,435,-0.0002818097595445579,-92.79041260528564,0.053309082124382255,7.819491874814034,0.5592698019593955
88000,29.9,440,-0.0002846762818517163,-92.1454754486084,0.05242903970927,8.884383508801461,0.5541427928954363
89000,29.9,445,-0.0002841942479135469,-91.47285203552246,0.05311141025647521,8.338060843110085,0.5579027771353722
90000,29.9,450,-0.00028812253593059724,-90.81647874450684,0.05299822499975562,9.378482639312745,0.5438247380331158
91000,29.9,455,-0.000281499629461905,-89.95140504455567,0.05358827434852719,8.876291982531548,0.5540539614893496
92000,29.9,460,-0.0002797143205825705,-89.14727045440674,0.05295268667116761,8.530608651161193,0.5503004481568933
93000,29.9,465,-0.00027738217098522,-88.49000263977051,0.05398782418295741,8.431350450396538,0.5508533966913819
94000,29.8,470,-0.00027585761510999876,-87.77346604156494,0.05370238081365824,7.697452300310135,0.5517084738016128
95000,29.8,475,-0.00028089625350548883,-86.99218623352051,0.05413247950747609,8.47207678592205,0.5442633531466127
96000,29.8,480,-0.000283522611236549,-86.12465269470215,0.05328762257099152,9.1668076120615,0.5480876201689243
97000,29.8,485,-0.0002790798047644785,-85.47823319244385,0.0521019247546792,9.146884806275368,0.5497811142280697
98000,29.8,490,-0.00027542125454056075,-84.99175983428955,0.05242379730567336,8.70732642185688,0.5579945608377457
99000,29.8,495,-0.00028280670520325655,-84.38239540100098,0.05278381686285138,8.994581007003784,0.550741127498448
100000,29.8,500,-0.00028456670633750036,-83.83546511840821,0.05296473417058587,9.29706642782688,0.5467274121940136
101000,29.8,505,-0.0002754934312833939,-83.21312785339356,0.052506929226219655,8.960516290545463,0.5615453606769443
102000,29.8,510,-0.0002831348256295314,-82.72361306762696,0.05224706279858947,9.281344282269478,0.5443720706626773
103000,29.8,515,-0.00028038226487115027,-82.22847782897949,0.052272150240838526,9.816345164656639,0.5371733177863062
104000,29.8,520,-0.0002839367343840422,-81.72647254943848,0.052598842330276965,9.59714054465294,0.5251290197819471
105000,29.8,525,-0.0002786648379114922,-81.11755853271484,0.05125188932940364,9.777201570749282,0.5354440897405147
106000,29.8,530,-0.00028110333578661086,-80.44121388244629,0.050026358898729084,9.688979632735252,0.524216747969389
107000,29.7,535,-0.00028275093238335104,-79.82196141815186,0.04970856220275164,9.492840165138245,0.5217996987402439
108000,29.7,540,-0.0002818364644772373,-79.0628798675537,0.049958241831511256,9.57059622013569,0.5163783458322286
109000,29.7,545,-0.000281170704489341,-78.48402937316895,0.05007875043898821,9.728145867586136,0.5075618022456765
110000,29.7,550,-0.00027970912301680074,-77.81671022033692,0.05164535833895206,9.822541767001152,0.5109147108271718
111000,29.7,555,-0.0002807388948276639,-77.27883141326905,0.050454841319471595,9.755733845233918,0.5098777485415339
112000,29.7,560,-0.0002741704312356887,-76.63669037628173,0.050721730411052705,9.59343922817707,0.5242007618844509
113000,29.7,565,-0.0002775333177560242,-76.0648811264038,0.050601596143096686,9.771641464591026,0.50402248095721
114000,29.7,570,-0.00027166485553607343,-75.45195489501953,0.05103785025328398,8.895090765476226,0.5165812915116549
115000,29.7,575,-0.0002761494596925331,-75.02412079620362,0.052160081952810286,9.666824143528938,0.5181094755157828
116000,29.7,580,-0.00027758917087339797,-74.44569709014893,0.05153463378176093,9.373451339364053,0.5090080842822791
117000,29.7,585,-0.0002777805034565972,-73.98941995239258,0.050238335691392424,9.25931243121624,0.5059221384227276
118000,29.7,590,-0.0002763411859777989,-73.34983730316162,0.04922631836310029,9.721599299311638,0.5052446166053415
119000,29.7,595,-0.0002827520113060018,-72.77346813201905,0.04960088462755084,10.233546450972558,0.492025157969445
120000,29.7,600,-0.00028125057357829064,-72.2350302810669,0.04856831532344222,9.836415587067604,0.49384415402635934
121000,29.7,605,-0.0002724084527726518,-71.62094702148437,0.04917081524804234,9.672862755775451,0.5055080384239554
122000,29.7,610,-0.0002786320534942206,-71.09223698425293,0.04842509296908975,9.637576199769974,0.49397476920485495
123000,29.6,615,-0.00028746005092398266,-70.49424391174317,0.04684495125710964,10.04626857662201,0.4797276616990566
124000,29.6,620,-0.00028170136771223043,-69.85298973083496,0.0443079086728394,10.493456077933311,0.4794890751466155
125000,29.6,625,-0.0002836511837085709,-69.19491801452637,0.0438669145219028,10.215597502589226,0.47323272382095455
126000,29.6,630,-0.000281328282202594,-68.53412421417237,0.04372574917599559,10.204266049027442,0.47001573399454355
127000,29.6,635,-0.000272772567870561,-67.82145248413086,0.04324394483864307,9.539161390662194,0.47405056416615843
128000,29.6,640,-0.0002829084569821134,-67.18304251098633,0.04385013539344072,10.567435678362846,0.46491041606664657
129000,29.6,645,-0.000276238210775773,-66.57288261795044,0.043316863767802714,9.84384922993183,0.4717003380730748
130000,29.6,650,-0.0002799787263502367,-65.98190717315674,0.0417308922149241,9.690249390602112,0.4677239820770919
131000,29.6,655,-0.0002741674599092221,-65.32351745986938,0.04259159682318568,9.287138221025467,0.4637498111613095
132000,29.6,660,-0.0002778182399342768,-64.67633763504028,0.04249316290020943,9.629759912729263,0.4654154407456517
133000,29.6,665,-0.00027809303387766704,-63.99127841949463,0.042105564549565315,10.13097328710556,0.4590946086458862
134000,29.6,670,-0.00027479460419272073,-63.42807302093506,0.04006493628397584,8.819806371927262,0.46651959682628513
135000,29.6,675,-0.00027514619813882743,-62.85946244812012,0.03968257751688361,9.06326565849781,0.447832975551486
136000,29.6,680,-0.0002755348851496819,-62.40697253417969,0.040391749177128074,9.93978118276596,0.4461484985500574
137000,29.6,685,-0.00027042823696683626,-61.86487268447876,0.03959438413754106,8.870704305052758,0.44078810562938453
138000,29.6,690,-0.00027607620705384764,-61.52259874343872,0.03832534270361066,9.480237622618676,0.4334143489301205
139000,29.6,695,-0.0002750545814342331,-61.12191689300537,0.037992735546082256,9.319354615449905,0.4376941484361887
140000,29.6,700,-0.00027683520334539934,-60.62715965652466,0.03862596396356821,10.178534932494163,0.4237647235542536
141000,29.6,705,-0.00027629398919816597,-60.16851585769653,0.03852467833831906,10.039486819744111,0.432581617757678
142000,29.6,710,-0.0002770227538276231,-59.70761791229248,0.03754619643092155,9.972731366753578,0.42120557687059046
143000,29.6,715,-0.00027364553381630685,-59.336769927978516,0.03809473640099168,10.116982182979584,0.4239031835719943
144000,29.6,720,-0.0002723100978182629,-58.8531979598999,0.03882359057664871,8.748899052262306,0.43085606423951683
145000,29.5,725,-0.00027902561151131524,-58.39325443267822,0.036942236110568044,9.693142536640167,0.4104110704734921
146000,29.5,730,-0.00027867477532709015,-57.92343015670777,0.03713127081096172,10.153153033375741,0.40040147726982833
147000,29.5,735,-0.00027428873302415014,-57.6272850227356,0.036385710749775174,9.225458383321762,0.41132390131428836
148000,29.5,740,-0.00027767361397854984,-57.22196188735962,0.03597920181229711,9.829866404056549,0.3922423666380346
149000,29.5,745,-0.00027732296698377467,-56.88264771270752,0.03595759363844991,9.483251085758209,0.40362337067723275
150000,29.5,750,-0.00027898394376097715,-56.408300373077395,0.03456605715304613,10.157873044729232,0.391453336533159
151000,29.5,755,-0.0002812441066635074,-56.013613933563235,0.035083783648908136,9.732019354581833,0.39140680050477383
152000,29.5,760,-0.0002771131965710083,-55.63287351226807,0.03657460292056203,9.96212404346466,0.4039927793107927
153000,29.5,765,-0.00028091353627678474,-55.25397323226929,0.03580645491927862,10.512769010066986,0.38744565460272135
154000,29.5,770,-0.00027181729792209806,-54.959308280944825,0.035583977706730364,9.408609501838685,0.38920167421922086
155000,29.5,775,-0.0002782473789557116,-54.673252941131594,0.0346656294465065,9.674179197192192,0.38316372596845033
156000,29.5,780,-0.00028371786742354744,-54.31991376876831,0.03421158522740007,9.461471352219581,0.3787494786754251
157000,29.5,785,-0.0002756050939206034,-53.948674896240234,0.03503615575656295,9.607860277056695,0.38137236052379014
158000,29.5,790,-0.0002707996193203144,-53.75806325149536,0.033656849723309276,9.526599359035492,0.38683482522144913
159000,29.5,795,-0.0002768621150025865,-53.47072163772583,0.032632128104567525,9.480717022895814,0.3823824897035956
160000,29.5,800,-0.00027469773843768054,-53.24991542434692,0.03410472648963332,10.050718734383583,0.3759293757975101
161000,29.5,805,-0.0002805860495864181,-52.899424381256104,0.03374526826664805,9.9495033724308,0.36908676440268756
162000,29.5,810,-0.0002775231081614038,-52.67494561767578,0.03315794090181589,10.211542619466782,0.37079567543417213
163000,29.5,815,-0.0002729324539832305,-52.3091764755249,0.03418576369434595,9.266752738714219,0.3692949352301657
164000,29.5,820,-0.0002803894500248134,-52.149993728637696,0.03344683011621237,10.436138419389724,0.36356720530614256
165000,29.5,825,-0.00027391974786587526,-51.831620597839354,0.032692710373550656,10.038135668158532,0.36600676622614264
166000,29.5,830,-0.00027226131022325717,-51.456753173828126,0.0334534958563745,9.76136270213127,0.3672791140079498
167000,29.5,835,-0.00027165926227462476,-51.34920244979858,0.034970213506370786,9.80263191986084,0.3661105442270637
168000,29.5,840,-0.00027178418305993544,-51.28171863174438,0.03398894129320979,9.435204070210457,0.36869024571590125
169000,29.5,845,-0.0002770694947539596,-50.929048358917235,0.034223485231399536,9.71129030418396,0.3528789021149278
170000,29.5,850,-0.00027555781933187974,-50.65582708740234,0.033695715315639974,9.784178622484207,0.34976763524860144
171000,29.5,855,-0.0002713751019036863,-50.42766939544678,0.03341191367805004,8.94990753519535,0.3538314018137753
172000,29.5,860,-0.0002709765960025834,-50.2876057472229,0.03410551096498966,9.481173293709755,0.36303727423399684
173000,29.5,865,-0.00027667637716513127,-50.16812953567505,0.033064337585121395,9.706969418525695,0.3555075976513326
174000,29.5,870,-0.0002667559148685541,-50.07710264587402,0.03341582410410047,8.535910908341409,0.351063680768013
175000,29.5,875,-0.00026935475994832814,-49.850853332519534,0.03394980591163039,9.328790456414223,0.34616329142823815
176000,29.5,880,-0.0002694363107148092,-49.77796864318848,0.03356811943277717,9.449422657489777,0.35516985370218757
177000,29.5,885,-0.0002731706840422703,-49.546828495025636,0.03428271516412497,9.90818627667427,0.3472705217376351
178000,29.5,890,-0.00027011583268176764,-49.37531841659546,0.03318152739107609,9.458642105937004,0.34694470508396624
179000,29.4,895,-0.00026898147485917434,-49.19491516113281,0.03247884096391499,9.10570159804821,0.3425711379759014
180000,29.4,900,-0.00026862899745174216,-49.12576764678955,0.03185070865601301,9.546182112574577,0.3454948230013251
181000,29.4,905,-0.000269987092106021,-48.932392002105715,0.03185053304955363,9.472246025681496,0.3444444810599089
182000,29.4,910,-0.0002724585404939717,-48.75509704589844,0.03286258155107498,9.753046965956688,0.33402742303907873
183000,29.4,915,-0.00026351698899816254,-48.6137343711853,0.03324736982211471,9.568989320874214,0.34605320732109246
184000,29.4,920,-0.00026202186348382386,-48.58912627792358,0.03239667461812496,8.197055485367775,0.3459871210344136
185000,29.4,925,-0.00026631925949186555,-48.353926856994626,0.03330076487734914,8.537653154492379,0.3468400499895215
186000,29.4,930,-0.0002686891235935036,-48.15178482055664,0.03304710775986314,8.864312437653542,0.33654468604177235
187000,29.4,935,-0.00026316368351399433,-48.01803801345825,0.03230652175471187,8.504079766273499,0.35029521602392194
188000,29.4,940,-0.00026657819558749906,-47.877257797241214,0.03123829619027674,8.918760457992553,0.346346959952265
189000,29.4,945,-0.00026768297312082724,-47.67420793533325,0.03213315091654658,9.673908457875251,0.338457663571462
190000,29.4,950,-0.00027214225553325375,-47.511063034057614,0.03146493056416511,10.274319633722305,0.32837172122299674
191000,29.4,955,-0.00027110345114488157,-47.40067840194702,0.030504556188359858,9.367988793253899,0.3279897255599499
192000,29.4,960,-0.00026750733733933886,-47.23488525772095,0.030419188739731907,9.425747552633286,0.3403159733936191
193000,29.4,965,-0.0002662772117910208,-47.034725311279296,0.0313976239208132,9.589006196141243,0.32782967875525354
194000,29.4,970,-0.00026901859935605897,-46.765556056976315,0.03172193631716073,9.620935418844223,0.3342778388261795
195000,29.4,975,-0.00026760110663599334,-46.53312868118286,0.029829337246716024,9.539115171074867,0.3301054525077343
196000,29.4,980,-0.0002684078695019707,-46.32907530593872,0.029570350917056204,10.096872606039048,0.3296283100396395
197000,29.4,985,-0.000270247885317076,-46.06918440246582,0.029977102175354958,10.351994760990143,0.3244722913280129
198000,29.4,990,-0.0002757211138959974,-45.738320262908935,0.03042671251669526,11.333643604755402,0.30956354459002616
199000,29.4,995,-0.00027417542766488623,-45.47498992919922,0.029315797198563816,10.713969628930093,0.30988786979019645
200000,29.4,1000,-0.0002665083767788019,-45.161387001037596,0.028784741843119264,10.415081937551498,0.3094592945240438
