step,sps,episodes,metric/d_mean,metric/d_nonzero,phi/constraint,phi/lambda,phi/obj,phi/violation_rate,sac/actor_loss,sac/alpha,sac/q_loss,sac/reward_mean
6000,63.7,30,1.0,1.0,0.9885479177832603,18.973687925338744,0.0013972905325499597,3.90625e-06,-13.127907830476762,0.8772809057831764,17.045012417525054,0.14772594676190057
7000,56.9,35,1.0,1.0,0.8114322757720948,6.981268329620361,0.045364705774583854,0.0001015625,-108.02765432357788,0.7955862498283386,199.27310484313963,4.578968973338604
8000,52.7,40,1.0,1.0,0.597976624429226,2.574915137410164,0.12848017227649688,0.0007421875,-264.48136279296875,0.7790542042255402,1152.236915222168,12.889356287479401
9000,49.8,45,1.0,1.0,0.529181386873126,1.6144236344099046,0.12971327260881663,0.00248828125,-447.15669543457034,0.8301286224722862,1641.7037935638427,12.99332931470871
10000,47.7,50,1.0,1.0,0.6589936156868934,1.4314095981121062,0.15843659090995788,0.0070078125,-644.3099824829102,0.9688379817008972,386.253154800415,15.873056500434876
11000,46.1,55,1.0,1.0,0.6435819472670555,1.1642332990169526,0.18832669845968486,0.0098046875,-839.0228265991211,1.1128162224292755,365.83134669494626,18.871044096946715
12000,44.9,60,1.0,1.0,0.5794857213795185,0.8459523982405662,0.23047749677300453,0.01715625,-1052.0091516723633,1.3094057639837264,431.60769204711914,23.09179244041443
13000,43.9,65,1.0,1.0,0.5105730084478856,0.5437655343711376,0.2756279195547104,0.06544921875,-1269.0093325195312,1.484990149617195,472.1985757141113,27.610548566818238
14000,43.1,70,1.0,1.0,0.34671506503224375,0.3495353393852711,0.3427917478233576,0.24874609375,-1495.9318280029297,1.600864420056343,515.4141889343261,34.339026678085325
15000,42.3,75,1.0,1.0,0.2346776500940323,0.3229516070187092,0.39511404910683634,0.3330859375,-1760.5243599853516,1.8951848696470261,642.8113940734863,39.57239708137512
16000,41.7,80,1.0,1.0,0.22851380561292173,0.34127757492661476,0.40621407142281535,0.31127734375,-1996.3778044433593,2.0529313598871233,978.812356628418,40.68666637611389
17000,41.2,85,1.0,1.0,0.21327089643105865,0.3433408016860485,0.4371647243499756,0.3297109375,-2243.714338256836,2.1770299456119537,916.0604366455078,43.783169933319094
18000,40.8,90,1.0,1.0,0.19666794737428428,0.36003785517811776,0.4595989693105221,0.34047265625,-2537.2923447265625,2.1473977460861207,1005.8378186340332,46.02267553710937
19000,40.4,95,1.0,1.0,0.1988522190898657,0.3635300396084786,0.46076231163740156,0.34294140625,-2771.6399934082033,2.2529983921051024,955.5528098449707,46.14191955184936
20000,40.1,100,1.0,1.0,0.18224160704389214,0.3675834815502167,0.4743192953765392,0.35386328125,-3041.15228515625,2.3401053857803347,946.6442541503907,47.49691092681885
21000,39.7,105,1.0,1.0,0.17859872613847255,0.3764722452163696,0.4837126609683037,0.3571953125,-3297.5723647460936,2.4008952968120574,1099.888108215332,48.43741035461426
22000,39.5,110,1.0,1.0,0.1705100347213447,0.37289673390984535,0.4957782595157623,0.3722109375,-3514.4192341308594,2.4303069467544556,1084.2540689697266,49.64186574172974
23000,39.2,115,1.0,1.0,0.16477617447450757,0.37810280910134314,0.5026786191165448,0.3793359375,-3702.440328369141,2.391376630783081,1155.655979309082,50.336137691497804
24000,39.0,120,1.0,1.0,0.16275236994214357,0.3742575761973858,0.5044793012738228,0.37957421875,-3871.236298339844,2.368626779794693,1172.264052734375,50.51510223770141
25000,38.8,125,1.0,1.0,0.1544821978881955,0.3757859925031662,0.5152132935225964,0.3860546875,-4038.5257841796874,2.4485692920684814,1181.7279536132812,51.58937419128418
26000,38.6,130,1.0,1.0,0.15087767158448695,0.37636537086963656,0.5229691718816757,0.3902421875,-4200.586835205078,2.4941898782253267,1115.52652545166,52.36609204864502
27000,38.4,135,1.0,1.0,0.14627387511730194,0.3749285324215889,0.527806805729866,0.3913828125,-4342.108059570312,2.503285983800888,1113.8069844360352,52.85150185394287
28000,38.3,140,1.0,1.0,0.14211460747569798,0.38081694236397745,0.5356695732176304,0.3885859375,-4494.141908203125,2.50770051240921,1123.8738928833009,53.63735160446167
29000,38.1,145,1.0,1.0,0.13685925514996053,0.3788139498233795,0.5415991487801075,0.3970546875,-4625.108494140625,2.5162614703178408,1100.1110250244142,54.227875392913816
30000,38.0,150,1.0,1.0,0.1349725981540978,0.3816711553633213,0.5477866480648518,0.39583984375,-4751.345326171875,2.5419140090942385,1065.4998696289063,54.850366718292236
31000,37.9,155,1.0,1.0,0.13194493083562703,0.3838992561995983,0.5509891283512115,0.39101953125,-4859.749247558594,2.5221693782806396,1077.0790838623047,55.1679826927185
32000,37.8,160,1.0,1.0,0.1284647774193436,0.3864796427190304,0.5607600477933884,0.40181640625,-4976.752959472657,2.561605123281479,1112.4109425048828,56.14541859054565
33000,37.6,165,1.0,1.0,0.1278150598956272,0.38550696021318437,0.5585569565296173,0.402375,-5063.833380371094,2.5706554324626922,1164.2382163696288,55.92510531234741
34000,37.5,170,1.0,1.0,0.12404892178624868,0.3852474036514759,0.5648166136443615,0.40645703125,-5170.04042578125,2.5787096405029297,1135.0718485107423,56.55011396408081
35000,37.5,175,1.0,1.0,0.12080281167477369,0.3851755144894123,0.5678442825675011,0.4061328125,-5265.2841557617185,2.558482298374176,1155.6188485107423,56.85622957611084
