episode,step,return,len,terminal_w2_from_start,z
1,200,0.15891352109611034,200,0.02992011978442472,+0.214 +0.509 +0.205 -0.808
2,400,0.020422432920895517,200,0.02632079847393084,+0.706 +0.348 -0.419 +0.453
3,600,-1.113206894369796,200,0.029103133953732537,+0.506 +0.408 +0.039 +0.759
4,800,0.007636702444870025,200,0.03018371792776073,-0.684 -0.151 -0.448 +0.556
5,1000,0.24936934909783304,200,0.027353956391257074,+0.045 -0.334 -0.894 -0.294
6,1200,-1.0518022358883172,200,0.025295154736238255,+0.005 -0.166 +0.778 +0.606
7,1400,-1.1787635451182723,200,0.03927882957133027,-0.813 -0.566 -0.052 -0.127
8,1600,0.27695776471227873,200,0.032113200211157655,+0.089 +0.090 +0.878 -0.461
9,1800,0.40737469238229096,200,0.04015531995744501,-0.166 +0.898 +0.284 +0.292
10,2000,-0.2369536518235691,200,0.039922020641040126,-0.296 -0.948 +0.096 +0.063
11,2200,0.8521657316014171,200,0.040015418564912905,-0.724 -0.403 -0.043 -0.558
12,2400,0.5035486130509526,200,0.03859539613860708,-0.187 +0.182 +0.068 -0.963
13,2600,0.18893186724744737,200,0.04131210476418231,+0.429 +0.643 +0.232 -0.591
14,2800,-0.14264900982379913,200,0.04285642561749954,+0.445 -0.305 +0.534 -0.651
15,3000,0.33168004686012864,200,0.030258843445303246,+0.579 -0.013 -0.791 -0.199
16,3200,0.02779768774053082,200,0.04390403423639698,+0.036 +0.181 -0.652 -0.735
17,3400,-1.2979615712538362,200,0.036517236947890074,+0.212 -0.495 +0.250 +0.805
18,3600,0.19646549713797867,200,0.034835603474617206,-0.789 +0.122 +0.586 -0.142
19,3800,0.4540646173991263,200,0.03214874476836674,-0.561 +0.520 +0.175 +0.620
20,4000,0.15483130188658834,200,0.03677363121856938,-0.217 -0.932 -0.069 -0.281
21,4200,0.64752237914945,200,0.036860602466269966,+0.357 +0.089 -0.750 -0.550
22,4400,-0.36248487944249064,200,0.030627088981725864,+0.687 +0.529 -0.498 -0.001
23,4600,0.7054216607939452,200,0.03781451745690954,+0.398 +0.419 +0.783 +0.229
24,4800,0.2637917660176754,200,0.03712005669986889,-0.038 -0.103 +0.422 -0.900
25,5000,0.11627994873560965,200,0.0375144804092251,-0.094 +0.022 -0.969 +0.226
26,5200,-3.8083517951890826,200,0.027158223616047444,-0.510 +0.675 -0.098 +0.524
27,5400,8.903367508202791,200,0.03138705262174328,+0.101 -0.080 +0.984 -0.122
28,5600,36.988834373652935,200,0.028060389242242505,+0.037 +0.213 +0.936 +0.276
29,5800,69.30779797583818,200,0.11392525552411775,+0.714 -0.018 +0.263 +0.649
30,6000,313.6098726093769,200,0.04303515483354394,-0.026 +0.750 +0.660 -0.042
31,6200,23.89887624233961,200,0.02681733371055335,+0.421 -0.520 -0.471 -0.575
32,6400,2800.7573475837708,200,0.04090700010120505,+0.680 +0.729 -0.044 -0.069
33,6600,1535.2273082733154,200,0.02835690369747024,-0.308 -0.237 +0.732 -0.560
34,6800,309.71607886999846,200,0.1078568637469831,+0.301 -0.869 -0.386 +0.073
35,7000,12825.86526107788,200,0.031947606588213696,+0.204 +0.122 +0.971 +0.007
36,7200,2767.5296118706465,200,0.03488266328041991,+0.212 -0.183 -0.786 -0.551
37,7400,10435.673458099365,200,0.03788178348821441,-0.503 +0.137 +0.826 -0.217
38,7600,3070.329891681671,200,0.03559694185232215,+0.896 +0.296 +0.063 -0.324
39,7800,1564.9054669737816,200,0.030845212382571215,+0.937 +0.060 +0.156 -0.306
40,8000,1217.2444620132446,200,0.08484864873510203,-0.570 +0.396 +0.718 -0.050
41,8200,344.5441267937422,200,0.043328202863676606,-0.923 -0.243 -0.237 +0.183
42,8400,9478.623082518578,200,0.032022794677738005,+0.664 +0.346 +0.115 -0.653
43,8600,6325.237196445465,200,0.02802791526260555,+0.385 +0.876 -0.240 -0.164
44,8800,1212.6846214830875,200,0.041934674663408535,-0.253 +0.572 -0.615 -0.480
45,9000,2716.3682399988174,200,0.11119749948552449,+0.700 -0.527 -0.481 +0.022
46,9200,5435.815420746803,200,0.04947852246011325,-0.843 +0.126 +0.522 +0.007
47,9400,2671.2095146514475,200,0.03566595659483303,-0.029 +0.751 -0.622 -0.220
48,9600,3462.4677352905273,200,0.029175428024283714,-0.285 +0.896 -0.339 +0.001
49,9800,2261.786292850971,200,0.36351832426243896,-0.268 +0.200 -0.903 +0.269
50,10000,4547.510590195656,200,0.055206523222523785,-0.209 -0.636 +0.679 -0.300
51,10200,1873.531871534884,200,0.20568111766948302,-0.407 -0.876 -0.116 +0.231
52,10400,10821.715014696121,200,0.036572778442039704,-0.171 +0.307 +0.905 +0.241
53,10600,-99.91629457473755,200,0.04139757703337858,-0.598 -0.243 -0.174 -0.744
54,10800,2417.002100288868,200,0.031383398544180256,-0.507 -0.183 +0.261 -0.801
55,11000,6163.6877274513245,200,0.03396457148305867,+0.772 +0.566 -0.064 +0.281
56,11200,13358.648445129395,200,0.03322842420395521,+0.491 +0.390 +0.593 -0.505
57,11400,10791.273023605347,200,0.03668780280645118,-0.395 +0.665 -0.123 -0.622
58,11600,6320.802164912224,200,0.29708966598801984,-0.678 +0.295 +0.054 +0.671
