episode,step,return,len,terminal_w2_from_start,z
1,200,-0.36969446641160175,200,0.04822787571559565,+0.187 -0.196 +0.950 +0.156
2,400,-0.18509273044764996,200,0.03902562352180196,-0.308 +0.208 +0.751 +0.545
3,600,0.847724732127972,200,0.04004735733235541,-0.446 -0.802 -0.395 +0.026
4,800,-0.595765309757553,200,0.04183436304442235,-0.847 -0.080 -0.454 -0.267
5,1000,-0.09535201825201511,200,0.026794615217326966,-0.423 -0.246 +0.320 +0.811
6,1200,-0.9993877531960607,200,0.038225466516076646,-0.082 +0.873 -0.425 +0.225
7,1400,-0.6053552108351141,200,0.030809179357295793,+0.605 +0.063 -0.498 -0.618
8,1600,0.5245660342188785,200,0.030665770599201534,-0.398 +0.192 -0.878 -0.182
9,1800,-0.40796454693190753,200,0.033667184263106394,-0.227 +0.772 +0.307 +0.508
10,2000,0.23349087027600035,200,0.033695090196298697,-0.361 -0.071 +0.432 +0.823
11,2200,-0.37418091483414173,200,0.035996196927260776,-0.502 +0.603 +0.536 +0.311
12,2400,-0.49761998653411865,200,0.03282766171014912,+0.107 -0.127 +0.589 +0.791
13,2600,0.12023197679081932,200,0.03529795954341807,+0.703 +0.513 +0.140 -0.472
14,2800,-0.3337134253233671,200,0.03706885135645199,-0.003 +0.438 -0.859 +0.264
15,3000,-0.5989333637990057,200,0.032178000649228246,+0.271 +0.439 -0.748 -0.418
16,3200,0.20426299038808793,200,0.0375410166529438,-0.199 -0.532 +0.791 -0.226
17,3400,0.1368164448067546,200,0.03946141946608882,+0.156 -0.123 +0.753 +0.628
18,3600,-0.6178115233778954,200,0.031229791035005203,+0.265 -0.921 +0.022 +0.286
19,3800,0.10404273879248649,200,0.03542344888525454,+0.395 -0.243 +0.717 -0.520
20,4000,-0.0972296129912138,200,0.037667177733932085,-0.287 +0.405 +0.021 +0.868
21,4200,-0.5984670345205814,200,0.035096433748822486,+0.142 -0.476 -0.284 -0.820
22,4400,-0.9575212688650936,200,0.034004193634956825,-0.635 +0.314 +0.289 +0.644
23,4600,-0.05688806273974478,200,0.03577783390432024,-0.308 +0.691 -0.117 +0.644
24,4800,0.11986838886514306,200,0.043306741679017866,-0.318 -0.540 +0.183 +0.757
25,5000,1.738540842430666,200,0.033967853238061334,+0.079 -0.288 -0.660 -0.689
26,5200,1.121451523154974,200,0.03923964854434137,+0.324 +0.637 -0.106 -0.692
27,5400,9.435487487819046,200,0.04152702088072986,+0.009 +0.806 +0.473 -0.356
28,5600,17.039496617391706,200,0.037733253408765,+0.228 -0.641 -0.444 +0.582
29,5800,34.39947557635605,200,0.03401782423042297,-0.778 -0.600 +0.157 +0.097
30,6000,782.5328543186188,200,0.3739737183476812,-0.728 +0.132 +0.319 -0.593
31,6200,1490.6915772557259,200,0.02326638501129917,-0.396 +0.046 +0.505 +0.765
32,6400,1084.6333556696773,200,0.4161029539889076,+0.529 +0.163 -0.366 -0.748
33,6600,3609.3664375916123,200,0.2770270454167111,-0.371 +0.406 +0.476 -0.686
34,6800,2420.8166515231133,200,0.12387689312347416,+0.446 -0.111 -0.171 -0.872
35,7000,6926.752704143524,200,0.02690121121441945,+0.217 +0.133 +0.658 +0.708
36,7200,-2535.733616128564,200,0.04087762769228287,+0.315 -0.090 -0.945 -0.011
37,7400,9165.019251823425,200,0.028701885074327325,+0.162 -0.677 +0.429 +0.576
38,7600,2442.354297205806,200,0.06571565952104305,+0.658 +0.519 -0.492 -0.235
39,7800,4398.35664883256,200,0.25978103569612265,-0.543 -0.057 +0.491 -0.679
40,8000,129.04975166916847,200,0.07526173087499141,-0.044 +0.855 -0.414 +0.308
41,8200,855.9586495608091,200,0.03456502035403204,+0.669 -0.633 -0.389 +0.002
42,8400,3111.049750223756,200,0.12782199107879008,+0.281 +0.606 -0.741 -0.064
43,8600,2509.6351161897182,200,0.20430857553067047,-0.431 -0.591 -0.287 -0.618
44,8800,1294.9139566421509,200,0.03711322195739146,+0.311 -0.887 +0.088 -0.330
45,9000,4167.184472501278,200,0.05679477835635004,-0.017 +0.469 -0.847 +0.250
46,9200,2598.749718427658,200,0.0319696244471273,+0.787 -0.383 +0.328 -0.355
47,9400,5827.4303612709045,200,0.13692256804330152,+0.367 +0.257 +0.293 -0.845
48,9600,4401.26866607368,200,0.23256515727167135,-0.258 +0.827 +0.460 +0.196
49,9800,5044.111030264758,200,0.263672128803773,-0.048 -0.156 -0.429 -0.889
50,10000,5784.220927238464,200,0.18019845330987494,+0.033 +0.733 +0.647 -0.208
51,10200,13063.830075502396,200,0.031115475167930944,+0.060 +0.035 +0.949 +0.306
52,10400,2012.1547363102436,200,0.030324294960510968,-0.828 -0.517 -0.206 -0.072
53,10600,11896.586135864258,200,0.039213342493524594,+0.938 -0.130 +0.291 -0.139
54,10800,8844.421664834023,200,0.2773321376730102,-0.807 +0.192 -0.247 -0.501
55,11000,14462.820657730103,200,0.033458669847001486,-0.270 +0.335 +0.424 +0.797
56,11200,10811.688610076904,200,0.06283297640754633,-0.421 -0.040 -0.823 -0.379
57,11400,7669.501386284828,200,0.031842300939449286,-0.441 +0.439 -0.001 +0.782
58,11600,12417.805020272732,200,0.03299060347022999,+0.706 -0.526 -0.157 -0.447
59,11800,5455.862563729286,200,0.03953531743408873,-0.967 -0.141 +0.207 -0.041
60,12000,3618.1812653541565,200,0.05197580624412613,-0.578 -0.107 -0.809 -0.007
61,12200,2113.17906165123,200,0.027412373151109927,-0.064 +0.641 -0.579 +0.499
62,12400,10937.565547287464,200,0.029949313928657677,+0.002 -0.607 +0.135 +0.783
63,12600,22286.086771011353,200,0.09551646812767592,+0.484 -0.173 -0.598 -0.615
64,12800,13612.806697040796,200,0.3825126761002718,-0.014 +0.867 -0.019 -0.498
65,13000,2637.0359835624695,200,0.03436637580237449,-0.098 +0.863 +0.033 +0.495
66,13200,21164.953814983368,200,0.34398406315654023,-0.208 +0.296 -0.518 -0.775
67,13400,8651.9897108078,200,0.028704918126407526,+0.057 -0.707 -0.687 -0.160
68,13600,662.6677794903517,200,0.03171303610285925,-0.466 -0.763 -0.446 +0.043
69,13800,10859.943116426468,200,0.2132351839685531,-0.051 +0.796 +0.403 -0.448
70,14000,4786.70247399807,200,0.03155036963791883,+0.821 +0.047 +0.530 -0.209
71,14200,4808.700418949127,200,0.04354040463004092,-0.564 -0.799 +0.097 -0.186
72,14400,12351.251981854439,200,0.04015056700168245,+0.927 -0.068 -0.236 +0.282
73,14600,12481.558647632599,200,0.3655661538004323,-0.541 +0.749 -0.303 -0.234
74,14800,10270.424232006073,200,0.03011297423872375,+0.341 -0.775 +0.395 -0.355
75,15000,2411.9383865594864,200,0.03655389281086036,-0.117 -0.738 -0.634 +0.198
76,15200,8759.28659850359,200,0.037409606640889895,-0.350 +0.147 +0.923 +0.056
77,15400,12473.782827496529,200,0.03924506568973021,-0.366 +0.405 -0.829 -0.122
78,15600,11643.255180358887,200,0.038620715316428,+0.865 +0.202 -0.460 -0.008
79,15800,20893.72470855713,200,0.02795086701912213,-0.189 -0.577 +0.256 +0.752
80,16000,13306.493076324463,200,0.48752400524380574,+0.229 +0.109 +0.308 -0.917
81,16200,4286.474453985691,200,0.03420521709667744,-0.056 -0.827 +0.335 -0.449
82,16400,15029.218896389008,200,0.029947607875462825,-0.478 -0.182 +0.838 +0.190
83,16600,12127.1286277771,200,0.03365369235602533,+0.926 +0.285 -0.246 +0.020
84,16800,15376.66571354866,200,0.04924926537173047,+0.435 +0.557 -0.673 +0.217
85,17000,9120.9529337883,200,0.03563987289635836,+0.830 +0.119 +0.038 +0.544
86,17200,13334.414428710938,200,0.0280788774555276,+0.698 -0.041 -0.432 +0.570
87,17400,9123.669533729553,200,0.03759607115794149,+0.418 +0.120 +0.086 +0.896
88,17600,14647.017883300781,200,0.04748008324689617,+0.023 +0.397 -0.891 +0.217
89,17800,13702.065521240234,200,0.03795711139613325,+0.470 -0.112 +0.328 +0.812
90,18000,14472.890276432037,200,0.040387232562076235,+0.889 -0.056 -0.292 -0.347
91,18200,22341.48501586914,200,0.24723888270471903,+0.078 +0.448 -0.530 -0.716
92,18400,21979.34201812744,200,0.04091201389102345,+0.865 -0.419 +0.197 +0.195
93,18600,-584.324225872755,200,0.04074788886214614,-0.563 -0.316 -0.726 +0.239
94,18800,15766.198913574219,200,0.04153572583650822,+0.446 +0.602 -0.616 +0.244
95,19000,12577.308609008789,200,0.030562305714571317,-0.655 -0.687 +0.305 -0.076
