step,sps,episodes,metric/d_mean,metric/d_nonzero,phi/constraint,phi/lambda,phi/obj,phi/violation_rate,sac/actor_loss,sac/alpha,sac/q_loss,sac/reward_mean
31000,42.7,155,1.0,1.0,0.13303411739133297,0.37783571940660476,0.5493834087252617,0.376515625,-4889.523139648438,2.840978099346161,1367.9445258178712,55.027691207885745
32000,42.6,160,1.0,1.0,0.12951133893243968,0.37888713121414186,0.5543231794834137,0.379578125,-5001.49911328125,2.73396084856987,1441.9245017700196,55.52079333877563
33000,42.6,165,1.0,1.0,0.12483985202107578,0.3789811407625675,0.5588947386741638,0.38148046875,-5101.019411132813,2.7503582487106324,1467.0334163818359,55.97919547271729
34000,42.5,170,1.0,1.0,0.12340429825242609,0.3809669246673584,0.5644145268797874,0.37837109375,-5204.458168457031,2.7951882364749907,1469.0287833862305,56.53506348800659
35000,42.4,175,1.0,1.0,0.12090678173489869,0.38426426392793656,0.5701754940748215,0.37748046875,-5313.954136230469,2.885005947828293,1519.299297729492,57.10880965805054
36000,42.4,180,1.0,1.0,0.11202898454479873,0.3868014788031578,0.5705348142385482,0.37991796875,-5405.695327148437,2.893661770105362,1766.4341366577148,57.14729015731812
37000,42.3,185,1.0,1.0,0.12711731729656459,0.39378751972317694,0.5765509147644043,0.37199609375,-5509.205893066406,2.9858647568225862,1892.6864799194336,57.73905569076538
38000,42.4,190,1.0,1.0,0.11360548757575452,0.3912685672044754,0.5854034784436226,0.387953125,-5612.29406640625,3.0724576287269594,1732.6486016235351,58.625195251464845
39000,42.5,195,1.0,1.0,0.11342580467835069,0.39442922192811963,0.5895288755893707,0.3842578125,-5715.721107421875,3.136366942167282,1798.3180528564453,59.04268344116211
40000,42.4,200,1.0,1.0,0.11260000340826809,0.3927383876144886,0.5900539478063583,0.38666015625,-5782.199493164063,3.154496107816696,1865.0540215454103,59.09421865463257
41000,42.4,205,1.0,1.0,0.11026780176442116,0.39044320571422575,0.5915947801470757,0.390859375,-5847.75758984375,3.1433249735832214,1913.6200902099608,59.25213558959961
42000,42.4,210,1.0,1.0,0.10591333650890737,0.3917192726135254,0.5973418114781379,0.39691015625,-5934.704940917969,3.1732735679149626,1968.9086356201171,59.82640005493164
43000,42.3,215,1.0,1.0,0.10302079597534612,0.3936219308078289,0.6023561604619027,0.3989609375,-6016.08995703125,3.2030758984088896,1951.5397236938477,60.331867904663085
44000,42.3,220,1.0,1.0,0.10411256493255495,0.3931710626482964,0.6035696952342987,0.39855078125,-6066.999287597656,3.191940130472183,1907.1353171386718,60.45398484420777
45000,42.2,225,1.0,1.0,0.10211223881039769,0.3917377934455872,0.6057009673714637,0.3993515625,-6121.0622016601565,3.190824656248093,2006.4726102905274,60.669798992156984
46000,42.1,230,1.0,1.0,0.09893502805382014,0.3935384851694107,0.6093441095948219,0.397421875,-6174.1486997070315,3.1926257598400114,2018.6254442138672,61.033462421417234
47000,42.1,235,1.0,1.0,0.09731591518130153,0.3929971580803394,0.6097425845265388,0.39793359375,-6217.894846191406,3.133300810575485,1875.5944602050781,61.07107205963135
48000,42.1,240,1.0,1.0,0.0949808918274939,0.3911821236908436,0.6100360452532768,0.39854296875,-6266.5809311523435,3.1015887746810913,2048.414436218262,61.098156742095945
49000,42.1,245,1.0,1.0,0.08746076351217925,0.3949042115211487,0.6106826763153076,0.38686328125,-6315.513253417968,3.0719082713127137,2118.4879795532224,61.15990351104736
50000,42.1,250,1.0,1.0,0.09715345552098006,0.39842729341983796,0.6120000207424163,0.3834296875,-6377.743896484375,3.0773232140541076,2060.451485900879,61.292800510406494
51000,42.1,255,1.0,1.0,0.09387767281010748,0.39796414819359777,0.6142758747339249,0.3890625,-6427.821715332031,2.9876954176425934,1982.5619955444336,61.51918244171143
52000,42.2,260,1.0,1.0,0.09139903432829305,0.3937616556286812,0.61888016051054,0.39963671875,-6458.336529785156,3.017190565109253,2079.314026977539,61.98379859161377
53000,42.2,265,1.0,1.0,0.09057106122281403,0.39340700507164,0.6188497791886329,0.39987109375,-6476.529723632812,3.0297934370040895,2064.7345012207034,61.98285601806641
54000,42.3,270,1.0,1.0,0.09162257144972683,0.39436253839731217,0.6196583139896393,0.4026484375,-6511.448556640625,3.0342781653404236,2005.7477829589843,62.06269316482544
55000,42.3,275,1.0,1.0,0.09198773646168411,0.3937569018900394,0.6198320793509483,0.4025703125,-6546.071140136719,2.980988661289215,2162.4641909179686,62.0842794380188
56000,42.3,280,1.0,1.0,0.0888790747700259,0.3932228658795357,0.6231837006807327,0.40638671875,-6580.6944985351565,2.959299647808075,2181.1474149780274,62.422239208221434
57000,42.2,285,1.0,1.0,0.08830249986611306,0.39401643493771554,0.6246581245064735,0.4063515625,-6606.819748535157,2.9130143871307372,2286.4518028564453,62.56818854904175
58000,42.2,290,1.0,1.0,0.08753302940819413,0.3959473851919174,0.6254309425354004,0.39896484375,-6626.328821289063,2.933002113342285,2253.590876464844,62.64454858779907
59000,42.2,295,1.0,1.0,0.08774883918929845,0.39495727261900904,0.6265789278149605,0.4049296875,-6637.279018066406,2.872047213077545,2412.924973876953,62.75880918121338
60000,42.1,300,1.0,1.0,0.08698978222627193,0.3947755182683468,0.6259740099906922,0.4039140625,-6648.487744140625,2.9099786648750303,2339.4589154052733,62.70062927246094
61000,42.1,305,1.0,1.0,0.08794768158346415,0.39517603650689126,0.6280465604066848,0.4047265625,-6671.883394042969,2.9343404948711393,2234.0850521850584,62.909149787902834
62000,42.1,310,1.0,1.0,0.08451307971216739,0.39476684799790385,0.631746208012104,0.41017578125,-6684.694369628906,2.946172786235809,2157.649190185547,63.27762140655518
63000,42.0,315,1.0,1.0,0.08426288135070353,0.39582040649652483,0.632907163977623,0.40862890625,-6705.470026855469,2.9841793973445894,2299.3511025390626,63.395135498046876
64000,42.0,320,1.0,1.0,0.08342638542875648,0.39668011674284936,0.6345622542500496,0.40830859375,-6730.4659296875,2.966223500967026,2137.5347943725587,63.561814777374266
65000,42.0,325,1.0,1.0,0.08255570786446333,0.39517475944757463,0.6353151800632477,0.411421875,-6740.6722758789065,2.9154860212802887,2202.8554661865232,63.63805590438843
66000,41.9,330,1.0,1.0,0.08308137321285904,0.39576002314686776,0.6318212138414383,0.410578125,-6737.695017578125,2.9622578256130216,2136.9367578125,63.28879918670654
67000,41.9,335,1.0,1.0,0.08334307927079498,0.3958592514395714,0.6338780987262725,0.41162890625,-6762.891416503906,2.936530412197113,2217.0225432739257,63.4963226928711
68000,41.9,340,1.0,1.0,0.08067504526581615,0.39874598932266236,0.6374135333895683,0.41132421875,-6777.797549804687,2.9527958400249483,2132.232817504883,63.85145637130737
69000,41.8,345,1.0,1.0,0.07879108766745777,0.398465074300766,0.6414182075262069,0.41265234375,-6800.2232333984375,2.9609136028289793,2123.4347482910157,64.24856322860718
70000,41.8,350,1.0,1.0,0.07889759551361203,0.39793939238786696,0.6419362896084786,0.4145546875,-6806.373007324219,2.934486037015915,2218.6845278930664,64.2998370552063
71000,41.8,355,1.0,1.0,0.07819140089582652,0.398775886118412,0.6449209510684013,0.4174140625,-6830.329576171875,2.9230829775333405,2096.4713110351563,64.59993698501587
72000,41.8,360,1.0,1.0,0.0774220531177707,0.3988068604171276,0.6480233908295632,0.41890625,-6852.49487109375,2.8938489158153535,2264.634594055176,64.9102998008728
73000,41.7,365,1.0,1.0,0.0766742919725366,0.39910905426740645,0.648245183467865,0.41616796875,-6860.998957519531,2.8321036157608033,2203.849114135742,64.93152542495727
74000,41.7,370,1.0,1.0,0.07824986828584224,0.3992768166363239,0.6483038226366044,0.41666015625,-6865.999923828125,2.833032016277313,2124.589079833984,64.93932678222656
75000,41.7,375,1.0,1.0,0.07606251572957262,0.40080411949753764,0.6504525543451309,0.41925,-6886.7899877929685,2.8222484176158904,2104.3108986206053,65.15298254776
76000,41.7,380,1.0,1.0,0.07776198469474911,0.4012376509308815,0.652850986301899,0.4160546875,-6905.382255371093,2.8429317457675936,2285.2826888427735,65.39201182937622
77000,41.7,385,1.0,1.0,0.07354480571416207,0.4003232735991478,0.6570289960503578,0.42291796875,-6918.362783203125,2.829045622348785,2195.6271909179686,65.81128325653076
78000,41.7,390,1.0,1.0,0.07499347614124417,0.404100322753191,0.6560030682682991,0.4117890625,-6924.556332519532,2.8639396209716796,2257.9540194091796,65.7084479598999
79000,41.7,395,1.0,1.0,0.07495670434553175,0.4034212453961372,0.6580052571296692,0.4185859375,-6940.888669921875,2.8575518283843993,2240.055295776367,65.90647035598755
80000,41.6,400,1.0,1.0,0.07271651868941262,0.40379153248667715,0.66082452917099,0.41955859375,-6961.923634765625,2.8193813199996947,2179.3062841796873,66.18864968490601
81000,41.6,405,1.0,1.0,0.07277861151192337,0.4050133503973484,0.6623925896286964,0.4147109375,-6972.283136230469,2.805496183156967,2194.840376525879,66.34610943984985
82000,41.2,410,1.0,1.0,0.07097152607841417,0.4042625504732132,0.663603449344635,0.417359375,-6977.536788085938,2.797808572769165,2429.562716430664,66.46724323272706
83000,40.9,415,1.0,1.0,0.07132541967509315,0.40275721305608747,0.6643290462493896,0.419890625,-6989.354943847657,2.806296720504761,2456.2209208984377,66.54249030303956
84000,40.5,420,1.0,1.0,0.07112607661820948,0.40438420814275744,0.6648460203409194,0.4188984375,-7000.290237304687,2.8101117243766787,2322.242205566406,66.59369177627563
85000,40.2,425,1.0,1.0,0.07071129950042813,0.40379809466004374,0.6654195938110351,0.4211796875,-7012.939502441406,2.7940679342746733,2259.1691037597657,66.65122301101684
86000,39.8,430,1.0,1.0,0.06931579158455134,0.40567944434285164,0.6677471437454223,0.41905859375,-7031.015802734375,2.830097159385681,2248.4141231689455,66.8826234703064
87000,39.5,435,1.0,1.0,0.0693444956834428,0.40520123234391214,0.6690578725934029,0.42140625,-7035.512715332031,2.8769819021224974,2248.1915283203125,67.01437267303467
88000,39.2,440,1.0,1.0,0.06858159152697772,0.40630538141727446,0.6710520770549774,0.4237265625,-7056.867961914062,2.9091808974742888,2249.1540225830076,67.21400263977051
89000,38.9,445,1.0,1.0,0.06847460357099772,0.4075284312963486,0.6722335451841355,0.42244140625,-7071.158489746093,2.8757774217128755,2226.1462738037108,67.32949360656738
90000,38.6,450,1.0,1.0,0.06649680116167292,0.4065743767917156,0.6751320280432701,0.42560546875,-7087.782497558594,2.8511354677677154,2230.075822143555,67.62326107406616
91000,38.3,455,1.0,1.0,0.0686696639196016,0.41005266124010087,0.6738351094722748,0.41625390625,-7096.801075683594,2.8473550479412078,2230.135883300781,67.48871046447753
92000,38.1,460,1.0,1.0,0.0662472225446254,0.4065777044296265,0.678345567882061,0.4258671875,-7114.813936035156,2.849102041006088,2262.8693128662107,67.93869736862183
93000,37.8,465,1.0,1.0,0.06575560541590676,0.40816697996854784,0.6811639529466629,0.4239765625,-7121.756244628907,2.7959507267475128,2308.291009399414,68.22214203643799
94000,37.6,470,1.0,1.0,0.0651668343548663,0.4076550160646439,0.6816819749474525,0.42559765625,-7125.300938476563,2.816920314788818,2333.465119262695,68.27506211853027
95000,37.3,475,1.0,1.0,0.06410089046275243,0.4079771885573864,0.6833490520715714,0.4249140625,-7139.145486328125,2.8173003070354463,2155.117803588867,68.44173653793335
96000,37.1,480,1.0,1.0,0.06454527927748858,0.40967747089266776,0.6845711489915848,0.4264609375,-7154.78424609375,2.7896338078975678,2125.773449584961,68.5633415031433
97000,36.9,485,1.0,1.0,0.06413268588809297,0.4104510452449322,0.6879182130694389,0.42848828125,-7175.7009443359375,2.8435706164836883,2214.302365112305,68.9007260017395
98000,36.7,490,1.0,1.0,0.06374721669219434,0.41104707843065263,0.6901734220981598,0.4276171875,-7189.728198242187,2.821544974565506,2101.609889526367,69.122389503479
99000,36.6,495,1.0,1.0,0.0630788641483523,0.4117543572485447,0.6914047967791558,0.42958203125,-7198.374195800781,2.8019140360355377,2177.6549716796876,69.24656995773316
100000,36.6,500,1.0,1.0,0.062282235027756545,0.4119068963825703,0.6932499212622643,0.43168359375,-7212.014477050781,2.774362483739853,2025.470515258789,69.43336361694335
101000,36.7,505,1.0,1.0,0.06176150652207434,0.4125798086822033,0.6954780195951462,0.4325390625,-7216.873395996094,2.7622082312107086,2049.281044921875,69.65436729431153
102000,36.7,510,1.0,1.0,0.06168926117382944,0.41268596425652504,0.6950250597000122,0.43021484375,-7221.100660644532,2.7404919295310974,1967.781121459961,69.60777307891846
103000,36.7,515,1.0,1.0,0.060808990926016125,0.4132777548134327,0.6966131830811501,0.43046484375,-7221.788279785156,2.698142930984497,1998.9706243286132,69.76597522354126
104000,36.8,520,1.0,1.0,0.06000754149374552,0.4117541404366493,0.696946707367897,0.42988671875,-7220.5787109375,2.649122542142868,1977.1811176757813,69.80268617248535
105000,36.8,525,1.0,1.0,0.05973224598076195,0.4125232164859772,0.698524280488491,0.43162109375,-7227.200157714844,2.642897927522659,1911.409399658203,69.96083832931518
106000,36.8,530,1.0,1.0,0.05969397993665188,0.4137432948052883,0.698630047082901,0.42594921875,-7233.958185058594,2.6649996955394744,2003.159068359375,69.96870199203491
107000,36.8,535,1.0,1.0,0.058642286951420826,0.4138426725566387,0.7003471238613128,0.43244921875,-7238.829013183594,2.6246858978271486,2002.3277199707031,70.13998408126831
108000,36.9,540,1.0,1.0,0.05850979907717556,0.41345084619522093,0.7010271791815758,0.4304921875,-7241.9300219726565,2.6030304720401762,2049.729127746582,70.20700025177003
109000,36.9,545,1.0,1.0,0.058415723098674786,0.4130615023672581,0.704117131948471,0.43455078125,-7248.879618652344,2.568899299144745,1947.7054483642578,70.51735256958008
110000,37.0,550,1.0,1.0,0.0572858228457626,0.4155610647201538,0.704799433350563,0.42856640625,-7261.299567871094,2.569874648332596,2012.6113100585937,70.58320783615112
111000,37.0,555,1.0,1.0,0.056747374104801566,0.41400512474775314,0.705747823536396,0.43375390625,-7262.288917480469,2.5855784351825712,1958.6055192260742,70.68001534271241
112000,37.0,560,1.0,1.0,0.057539276050403716,0.4133860680162907,0.707080296099186,0.43643359375,-7264.626612304687,2.5708188302516937,1913.0949981689453,70.81543153381348
113000,37.1,565,1.0,1.0,0.058493800580501555,0.41648137199878693,0.7050638335943222,0.42493359375,-7273.712310546875,2.60044344496727,1884.3910050048828,70.61070164489746
114000,37.1,570,1.0,1.0,0.057736211066134274,0.4165562902390957,0.7066722711920739,0.42839453125,-7279.212807128906,2.5893865988254547,2026.1337231445314,70.7699734954834
115000,37.2,575,1.0,1.0,0.05726361185498536,0.41646367159485814,0.7086468141078949,0.43305078125,-7282.622172851563,2.55454873919487,2013.5423986206056,70.96887425231934
116000,37.2,580,1.0,1.0,0.05734678116324358,0.41729338878393174,0.7105592737197876,0.4322265625,-7290.7150336914065,2.572247552871704,1966.7911223754884,71.1619348526001
117000,37.3,585,1.0,1.0,0.056483102099969984,0.4161318463981152,0.7120728005766869,0.4381953125,-7301.018385253907,2.5925938367843626,1968.3352077026368,71.31280085754395
118000,37.3,590,1.0,1.0,0.057416038009803744,0.4191074080169201,0.7122834702134132,0.43023046875,-7305.445812988281,2.5643296267986297,1882.2651036987304,71.33523558807373
119000,37.3,595,1.0,1.0,0.056150564458454025,0.41724272844195365,0.7136583312153816,0.43049609375,-7311.204047851563,2.5620025010108947,2000.691885559082,71.47001914215087
120000,37.3,600,1.0,1.0,0.05704756400338374,0.41746068850159646,0.7117104807496071,0.4280390625,-7306.206924804687,2.5768350007534027,2074.7227022094726,71.27744841003418
121000,37.3,605,1.0,1.0,0.055115120846312496,0.4187045266330242,0.7142301444411278,0.4307890625,-7317.040328613281,2.5787299153804777,1978.3229254760743,71.52934509277344
122000,37.3,610,1.0,1.0,0.05523392945970409,0.4176891121864319,0.7121620118618012,0.4275859375,-7308.139170410156,2.603662202835083,1923.766436706543,71.32269570159912
123000,37.4,615,1.0,1.0,0.05486507264408283,0.41701261007785795,0.7146667931079864,0.429765625,-7311.485243652343,2.5910404851436617,2077.935863647461,71.57178215026856
124000,37.4,620,1.0,1.0,0.05461598092410713,0.4166864925324917,0.7155619800686837,0.43028515625,-7310.825306152344,2.5837872805595397,1842.767056274414,71.66256566619873
125000,37.4,625,1.0,1.0,0.05424182377755642,0.4187746939957142,0.7155685564279556,0.42780859375,-7311.70441796875,2.5255994901657104,1918.751492614746,71.66309913635254
126000,37.4,630,1.0,1.0,0.054299993285676466,0.4187744717895985,0.7156846845149993,0.42823046875,-7304.574197265625,2.557258298873901,1994.1605854492188,71.67454524230958
127000,37.4,635,1.0,1.0,0.05279657515976578,0.41881403878331186,0.718240858078003,0.42951953125,-7314.1893203125,2.499810286283493,1974.190142944336,71.92915763092041
128000,37.5,640,1.0,1.0,0.05297035606391728,0.41782109716534616,0.7187094231247901,0.43030078125,-7308.553360351562,2.53231697511673,1871.9099758911134,71.97754989624023
129000,37.5,645,1.0,1.0,0.05335765059594996,0.41903997501730916,0.7186627437472344,0.4276796875,-7302.59058203125,2.4991240520477294,2073.0484338378906,71.97526068115235
130000,37.6,650,1.0,1.0,0.05373492468940094,0.41916590625047684,0.719280370593071,0.4298359375,-7293.161423339844,2.483869165658951,2118.4152532958983,72.0359494934082
131000,37.6,655,1.0,1.0,0.05298844203911722,0.41951100873947145,0.7191417462825775,0.4258046875,-7298.559145507813,2.4445005700588225,2035.133210571289,72.02089717102051
132000,37.6,660,1.0,1.0,0.052530857379548254,0.4187227868139744,0.7196477054357528,0.42874609375,-7293.353,2.4808367984294892,2095.515938232422,72.06912199401856
133000,37.6,665,1.0,1.0,0.053626209372421726,0.4206604667007923,0.7179831485152245,0.426765625,-7280.626327636719,2.485436882019043,2065.0528309326173,71.9042721939087
134000,37.7,670,1.0,1.0,0.0526568491300568,0.41916114616394046,0.7184051855802536,0.42784375,-7283.973636230468,2.538176961660385,1980.5190402832031,71.94387700653076
135000,37.7,675,1.0,1.0,0.0524041105073411,0.4180481531023979,0.7208545926213265,0.4338359375,-7282.760087890625,2.5378884239196777,2027.790296875,72.18903535461426
136000,37.7,680,1.0,1.0,0.05168200308294035,0.4193343247771263,0.7210512565374374,0.42966015625,-7279.25589453125,2.559443218946457,2082.7744808349607,72.21260249328613
137000,37.7,685,1.0,1.0,0.052537120156455785,0.42094553473591806,0.7205232600569725,0.4290390625,-7274.659474609375,2.5588216607570646,2147.6580485839845,72.15620265197754
138000,37.7,690,1.0,1.0,0.05253717485885136,0.42052357256412504,0.721521321952343,0.42719140625,-7271.149318359375,2.57174321603775,2124.901356933594,72.25891851043701
139000,37.7,695,1.0,1.0,0.05153041010396555,0.4182209061086178,0.7230642430186272,0.43494140625,-7269.365979003906,2.575078249692917,2137.8348754882813,72.41203087615966
140000,37.7,700,1.0,1.0,0.051361387278884646,0.42048208633065226,0.722361529648304,0.4290078125,-7260.307677734375,2.578107390165329,2003.4729396972657,72.34178378295898
141000,37.8,705,1.0,1.0,0.050845198385883125,0.4209396304190159,0.7252913777232171,0.43065625,-7259.709114257813,2.612871415376663,2067.957498168945,72.63457125091553
142000,37.8,710,1.0,1.0,0.05224520910298452,0.42164010363817217,0.723577020406723,0.4259921875,-7258.234193847657,2.6249131960868834,2156.228787475586,72.46070891571046
143000,37.8,715,1.0,1.0,0.05061816198262386,0.4202999127805233,0.726607050061226,0.4323203125,-7257.948458984375,2.6559899933338165,2121.1438884277345,72.76658541870117
144000,37.8,720,1.0,1.0,0.05010005869111046,0.42086432653665545,0.727769705414772,0.42796484375,-7254.396884277344,2.636730436563492,2100.3534072265625,72.88304425048828
145000,37.8,725,1.0,1.0,0.05010937246447429,0.41966694831848145,0.7273086409568786,0.4348984375,-7245.556198730469,2.6307104012966156,2148.527989501953,72.83710466766357
146000,37.8,730,1.0,1.0,0.05032588670076803,0.4216596682667732,0.7268026123642921,0.429609375,-7244.457831054688,2.640303369760513,2189.719578063965,72.7856273727417
147000,37.9,735,1.0,1.0,0.0501870879936032,0.4222952560186386,0.7284879937767983,0.43421875,-7243.735645996094,2.680159488916397,2263.065286865234,72.95403786468506
148000,37.9,740,1.0,1.0,0.048774135252926495,0.4218698225021362,0.7274665363430977,0.426625,-7235.602971191406,2.6640385522842407,2344.4543935546876,72.85079416656494
149000,37.9,745,1.0,1.0,0.05000752004981041,0.42148747211694715,0.7273763925433159,0.4281171875,-7230.388956054688,2.662318940162659,2253.833538696289,72.84279467773437
150000,37.9,750,1.0,1.0,0.0496115771967452,0.4216579477488995,0.7278323586583137,0.4274921875,-7227.66994921875,2.6411468737125396,2198.0603095703127,72.88806008148194
151000,37.9,755,1.0,1.0,0.05002727315784432,0.4208624905049801,0.7275695780515671,0.427890625,-7217.141803710938,2.656631830215454,2258.643852294922,72.86004611206054
152000,37.9,760,1.0,1.0,0.049257863692706454,0.42158237543702126,0.7278574091196061,0.423953125,-7218.868185546875,2.6617412900924684,2268.580228881836,72.89054691314698
153000,37.9,765,1.0,1.0,0.049376632335595784,0.42172801107168195,0.7284280088543892,0.4304765625,-7207.753831542968,2.670590377807617,2280.9818834228518,72.9472492828369
154000,38.0,770,1.0,1.0,0.049374482393730434,0.4213181800544262,0.7278853618502616,0.4271015625,-7205.07215625,2.696039709329605,2260.140321166992,72.8935817489624
155000,38.0,775,1.0,1.0,0.04878007014608011,0.4226244358420372,0.731766966342926,0.43109765625,-7211.816778808594,2.698718411207199,2148.3058856201174,73.2802816543579
156000,38.0,780,1.0,1.0,0.04918435527128168,0.4217722675204277,0.7299757717251778,0.42804296875,-7199.7999658203125,2.667834607601166,2190.9313272705076,73.10063022613525
157000,38.0,785,1.0,1.0,0.049342499036574734,0.42284189531207084,0.7297626974582672,0.4259140625,-7196.742244140625,2.678661064147949,2213.4862346191408,73.08061769866943
158000,38.1,790,1.0,1.0,0.04918727615266107,0.4207915788590908,0.730240096271038,0.4300546875,-7190.391921875,2.694165890932083,2171.640979614258,73.12808685302734
159000,38.1,795,1.0,1.0,0.04905784273706377,0.4214694928526878,0.7300864264965058,0.4275078125,-7191.83155078125,2.712611462831497,2177.048594116211,73.11362253570556
160000,38.1,800,1.0,1.0,0.04862067103735171,0.4223128979504108,0.7301436158418655,0.4279140625,-7188.073544921875,2.718699568748474,2205.943989013672,73.1203334197998
161000,38.1,805,1.0,1.0,0.048895425508497285,0.4228417345583439,0.7324054193496704,0.4313046875,-7185.08316796875,2.691604859352112,2304.7417413330077,73.34547109985351
162000,38.1,810,1.0,1.0,0.04786075200769119,0.4233634110093117,0.7336496151089669,0.428828125,-7182.157860351563,2.6846337101459503,2186.350052001953,73.46905213928223
163000,38.2,815,1.0,1.0,0.047772573944646866,0.4224148536026478,0.7330913784503936,0.42637109375,-7183.9875307617185,2.6845267527103425,2227.5798129882814,73.41457834625244
164000,38.2,820,1.0,1.0,0.0473384412874002,0.42342131966352464,0.7340484639406204,0.4256171875,-7180.990340332031,2.6833779120445254,2242.359199951172,73.51186127471924
165000,38.2,825,1.0,1.0,0.04688205884676427,0.42374249321222307,0.7343935328125953,0.42637109375,-7173.161599121094,2.6693196811676025,2151.3135571289063,73.5437232131958
166000,38.2,830,1.0,1.0,0.04653628574102186,0.4239287358224392,0.7356713218092918,0.4250390625,-7180.598597167968,2.679271138429642,2219.614057128906,73.67155558013916
167000,38.2,835,1.0,1.0,0.04619014641479589,0.4216390256881714,0.7351690055727959,0.42985546875,-7182.155977050781,2.692654893875122,2160.722862182617,73.62098663330079
168000,38.2,840,1.0,1.0,0.0469995993131306,0.4235843659043312,0.7349859966635705,0.42569140625,-7173.8762705078125,2.694285578727722,2161.1201193847655,73.60562871551514
