step,sps,episodes,metric/d_mean,metric/d_nonzero,phi/constraint,phi/lambda,phi/obj,phi/violation_rate,sac/actor_loss,sac/alpha,sac/q_loss,sac/reward_mean
6000,50.6,30,0.0011598288787063211,0.2727265625,1.8354439742083173e-06,29.571161945343018,0.00023370543658423771,0.0591328125,-6.7368160178661345,0.8640382094979286,0.2646218689791858,0.023582772683996153
7000,42.7,35,0.0011281859536538832,0.2645546875,8.6251896853895e-07,38.50019322967529,0.00029907146705954803,0.06912890625,-12.433537199020385,0.6400407660007477,0.07889683434739708,0.030096372689120472
8000,38.4,40,0.0011213963737827725,0.2620859375,8.453849485690057e-07,36.56691236114502,0.00028169122465988036,0.0645859375,-16.630315934181212,0.474126240670681,0.06301535026170313,0.028364941469859333
9000,35.6,45,0.0011130717018968425,0.25940625,7.211148060655148e-07,36.08230136489868,0.00027861920569557697,0.0655390625,-19.430806041717528,0.35124635496735573,0.052199405314400794,0.02805696530081332
10000,33.7,50,0.001114915776939597,0.26109375,6.980273409347148e-07,34.766143390655515,0.00026079600895900513,0.06474609375,-21.158655040740967,0.2602246894240379,0.04579407469742,0.02626998586114496
11000,32.2,55,0.0011002787458128296,0.2585390625,7.007734444250957e-07,32.80414768409729,0.00024461719258397354,0.0628125,-22.11179965400696,0.1927984582334757,0.041509181363508105,0.02464786738296971
12000,31.0,60,0.0011191630826797336,0.26154296875,7.588445374651087e-07,31.36744464302063,0.00023447788875273544,0.0636171875,-22.536484941482545,0.14285983646661043,0.040199804935604336,0.023636098977178336
13000,30.0,65,0.0011110127514693886,0.2604375,7.211961245694454e-07,29.109849615097048,0.0002248916342477969,0.06602734375,-22.528839330673218,0.1058907567858696,0.037438657113350926,0.022675268442195376
14000,29.2,70,0.0011115546977962366,0.2612890625,7.431906122974396e-07,29.962632141113282,0.00021871982035736437,0.06453125,-22.252976055145265,0.07853315041959286,0.03634227153286338,0.022046341370092704
15000,28.6,75,0.0011100816072430462,0.26115234375,8.090398954578859e-07,29.148737091064454,0.0002125804986935691,0.06448046875,-21.768783508300782,0.05828277383372188,0.033897807363420726,0.02143301780591719
16000,28.1,80,0.0011132172273937613,0.26067578125,8.059215646341045e-07,27.58993954849243,0.00020515151581639656,0.063203125,-21.166129802703857,0.043303648345172405,0.03399169459566474,0.02069119968288578
17000,27.7,85,0.0011111200148006901,0.2599765625,7.13428868484911e-07,26.2774235458374,0.00020021734393867519,0.06577734375,-20.486193460464477,0.032221416482701895,0.03397570724599063,0.020199764964170756
18000,27.4,90,0.0011216545165516436,0.262625,8.024923875495915e-07,26.26080291557312,0.0001941107536204072,0.06278125,-19.77720711517334,0.024024365758523344,0.033929680584929886,0.01958056546165608
19000,27.1,95,0.0011153347197687253,0.2618671875,7.803666849000024e-07,25.09304814910889,0.00018832409175502108,0.06316015625,-19.063817726135255,0.01796694582514465,0.03361599116679281,0.019001517180586232
20000,26.8,100,0.0011163224035990425,0.26240234375,7.430638255669919e-07,25.743008153915405,0.00019135559010101134,0.06252734375,-18.34800249862671,0.013497301706112921,0.033967294964008035,0.019301748145604505
21000,26.5,105,0.0011167238306370563,0.26206640625,8.552915206934131e-07,26.144531173706056,0.00018804162555898074,0.058515625,-17.62461672592163,0.010179425535723567,0.03412335484381765,0.01896632273425348
