episode,step,return,len,terminal_w2_from_start,z
1,200,-0.0025570226098352578,200,0.04822787571559565,+0.187 -0.196 +0.950 +0.156
2,400,0.0064585747313685715,200,0.03930024085351338,-0.308 +0.208 +0.751 +0.545
3,600,-0.00034230377059429884,200,0.04004735733235541,-0.446 -0.802 -0.395 +0.026
4,800,-0.01083063229725667,200,0.04185477471151882,-0.847 -0.080 -0.454 -0.267
5,1000,-0.010636625069309957,200,0.026794615217326966,-0.423 -0.246 +0.320 +0.811
6,1200,-0.0015836370657780208,200,0.038225466516076646,-0.082 +0.873 -0.425 +0.225
7,1400,0.0005709991910407552,200,0.030809179357295793,+0.605 +0.063 -0.498 -0.618
8,1600,0.0020144167574471794,200,0.03110466717547328,-0.398 +0.192 -0.878 -0.182
9,1800,-0.0026419486675877124,200,0.033667184263106394,-0.227 +0.772 +0.307 +0.508
10,2000,-0.007715404459304409,200,0.033695090196298697,-0.361 -0.071 +0.432 +0.823
11,2200,0.01927133948629489,200,0.035996196927260776,-0.502 +0.603 +0.536 +0.311
12,2400,-0.006638160142756533,200,0.03282766171014912,+0.107 -0.127 +0.589 +0.791
13,2600,0.0050452866780688055,200,0.03479905550261701,+0.703 +0.513 +0.140 -0.472
14,2800,0.003611402560636634,200,0.036362260791107034,-0.003 +0.438 -0.859 +0.264
15,3000,0.0036960762736271136,200,0.032178000649228246,+0.271 +0.439 -0.748 -0.418
16,3200,0.00263675560199772,200,0.0375410166529438,-0.199 -0.532 +0.791 -0.226
17,3400,0.0014758438319404377,200,0.03946141946608882,+0.156 -0.123 +0.753 +0.628
18,3600,0.003417951284063747,200,0.031229791035005203,+0.265 -0.921 +0.022 +0.286
19,3800,-0.006123234230472008,200,0.03542344888525454,+0.395 -0.243 +0.717 -0.520
20,4000,0.03165557071042713,200,0.037667177733932085,-0.287 +0.405 +0.021 +0.868
21,4200,-0.014451672053837683,200,0.035096433748822486,+0.142 -0.476 -0.284 -0.820
22,4400,0.007378737602266483,200,0.034004193634956825,-0.635 +0.314 +0.289 +0.644
