episode,step,return,len,terminal_w2_from_start,z
1,200,0.0007723042048723983,200,0.04822787571559565,+0.187 -0.196 +0.950 +0.156
2,400,0.0027107689548984126,200,0.03930024085351338,-0.308 +0.208 +0.751 +0.545
3,600,-0.0017211193526236457,200,0.04004735733235541,-0.446 -0.802 -0.395 +0.026
4,800,-0.0017290022187808063,200,0.04185477471151882,-0.847 -0.080 -0.454 -0.267
5,1000,0.005608976409348543,200,0.026794615217326966,-0.423 -0.246 +0.320 +0.811
6,1200,-0.0020537876507660258,200,0.038225466516076646,-0.082 +0.873 -0.425 +0.225
7,1400,0.0008501396187057253,200,0.030809179357295793,+0.605 +0.063 -0.498 -0.618
8,1600,0.0014904188374202931,200,0.031427959104822364,-0.398 +0.192 -0.878 -0.182
9,1800,-0.0005790455950318574,200,0.033667184263106394,-0.227 +0.772 +0.307 +0.508
10,2000,-0.00348351655929946,200,0.033695090196298697,-0.361 -0.071 +0.432 +0.823
11,2200,0.00044031576362613123,200,0.035996196927260776,-0.502 +0.603 +0.536 +0.311
12,2400,0.0016628214852971723,200,0.03282766171014912,+0.107 -0.127 +0.589 +0.791
13,2600,0.0019334986063768156,200,0.03479905550261701,+0.703 +0.513 +0.140 -0.472
14,2800,-0.006170897315314505,200,0.03706885135645199,-0.003 +0.438 -0.859 +0.264
15,3000,0.0013054579376330366,200,0.032178000649228246,+0.271 +0.439 -0.748 -0.418
16,3200,0.0004621040629899653,200,0.0375410166529438,-0.199 -0.532 +0.791 -0.226
17,3400,0.0018290515554326703,200,0.03946141946608882,+0.156 -0.123 +0.753 +0.628
18,3600,0.00033039825029845815,200,0.031229791035005203,+0.265 -0.921 +0.022 +0.286
19,3800,0.004725168049844797,200,0.03542344888525454,+0.395 -0.243 +0.717 -0.520
20,4000,0.0011872174640075173,200,0.037667177733932085,-0.287 +0.405 +0.021 +0.868
21,4200,-0.007062946917017143,200,0.035096433748822486,+0.142 -0.476 -0.284 -0.820
22,4400,-0.001161920407867001,200,0.034004193634956825,-0.635 +0.314 +0.289 +0.644
23,4600,0.0033084444307860394,200,0.03577783390432024,-0.308 +0.691 -0.117 +0.644
24,4800,0.0017035172386385966,200,0.043306741679017866,-0.318 -0.540 +0.183 +0.757
25,5000,-0.0012125543362344615,200,0.034555568412000165,+0.079 -0.288 -0.660 -0.689
26,5200,-0.22442777331889374,200,0.03962267585155545,+0.324 +0.637 -0.106 -0.692
27,5400,0.13271989906206727,200,0.04010461369169307,+0.009 +0.806 +0.473 -0.356
28,5600,-0.3055502939969301,200,0.037733253408765,+0.228 -0.641 -0.444 +0.582
29,5800,-9.164716264698654,200,0.03401782423042297,-0.778 -0.600 +0.157 +0.097
30,6000,0.7607653439044952,200,0.03872008336040612,-0.728 +0.132 +0.319 -0.593
31,6200,-54.32487499713898,200,0.02381130039215373,-0.396 +0.046 +0.505 +0.765
32,6400,-146.71496322751045,200,0.033771848590895465,+0.529 +0.163 -0.366 -0.748
33,6600,-0.7551829200237989,200,0.03801467564513605,-0.371 +0.406 +0.476 -0.686
34,6800,-69.99366840720177,200,0.041939861864473744,+0.446 -0.111 -0.171 -0.872
35,7000,42.9079856723547,200,0.02690121121441945,+0.217 +0.133 +0.658 +0.708
36,7200,-141.5580905750394,200,0.04087762769228287,+0.315 -0.090 -0.945 -0.011
37,7400,79.03808431327343,200,0.028701885074327325,+0.162 -0.677 +0.429 +0.576
38,7600,-202.52866059541702,200,0.03744364623395769,+0.658 +0.519 -0.492 -0.235
39,7800,-2.026275720447302,200,0.03637759532795716,-0.543 -0.057 +0.491 -0.679
40,8000,-1.29749685106799,200,0.03389924894124538,-0.044 +0.855 -0.414 +0.308
41,8200,-152.6265736669302,200,0.033722428476670105,+0.669 -0.633 -0.389 +0.002
42,8400,235.96033788472414,200,0.03809714209785225,+0.281 +0.606 -0.741 -0.064
43,8600,-137.68293526768684,200,0.03751478936797808,-0.431 -0.591 -0.287 -0.618
44,8800,-127.26627933979034,200,0.03817479699879567,+0.311 -0.887 +0.088 -0.330
45,9000,62.280026357620955,200,0.03769568401221687,-0.017 +0.469 -0.847 +0.250
46,9200,-35.00242183357477,200,0.0319696244471273,+0.787 -0.383 +0.328 -0.355
47,9400,-164.19015662372112,200,0.03287906813478686,+0.367 +0.257 +0.293 -0.845
48,9600,-190.35044664144516,200,0.03197113705062627,-0.258 +0.827 +0.460 +0.196
49,9800,-585.3517727851868,200,0.03351080358158996,-0.048 -0.156 -0.429 -0.889
50,10000,19.569695606827736,200,0.040030761947897515,+0.033 +0.733 +0.647 -0.208
51,10200,-311.6717245578766,200,0.031115475167930944,+0.060 +0.035 +0.949 +0.306
52,10400,12.937131129205227,200,0.030324294960510968,-0.828 -0.517 -0.206 -0.072
53,10600,103.72097988426685,200,0.039213342493524594,+0.938 -0.130 +0.291 -0.139
54,10800,-117.69401004910469,200,0.03839372973386905,-0.807 +0.192 -0.247 -0.501
55,11000,-663.1703379750252,200,0.033458669847001486,-0.270 +0.335 +0.424 +0.797
56,11200,-201.28252863883972,200,0.035947405362964244,-0.421 -0.040 -0.823 -0.379
57,11400,-667.0313646942377,200,0.03262026746257695,-0.441 +0.439 -0.001 +0.782
58,11600,-115.35633659362793,200,0.03299060347022999,+0.706 -0.526 -0.157 -0.447
59,11800,-410.05929404497147,200,0.03975640759232361,-0.967 -0.141 +0.207 -0.041
60,12000,-19.434727773070335,200,0.0412266153398831,-0.578 -0.107 -0.809 -0.007
61,12200,9.532967999577522,200,0.026256533050313745,-0.064 +0.641 -0.579 +0.499
62,12400,581.594006061554,200,0.029949313928657677,+0.002 -0.607 +0.135 +0.783
63,12600,1481.5412588119507,200,0.03461438683488732,+0.484 -0.173 -0.598 -0.615
64,12800,409.11747819185257,200,0.07318691657633358,-0.014 +0.867 -0.019 -0.498
65,13000,118.19146104156971,200,0.03436637580237449,-0.098 +0.863 +0.033 +0.495
66,13200,1295.694323539734,200,0.07614718664846254,-0.208 +0.296 -0.518 -0.775
67,13400,-456.9285138845444,200,0.028704918126407526,+0.057 -0.707 -0.687 -0.160
68,13600,-63.35669853631407,200,0.03171303610285925,-0.466 -0.763 -0.446 +0.043
69,13800,20.008465051651,200,0.03564480187338517,-0.051 +0.796 +0.403 -0.448
70,14000,-28.35410390049219,200,0.03155036963791883,+0.821 +0.047 +0.530 -0.209
71,14200,-306.0366083160043,200,0.04354040463004092,-0.564 -0.799 +0.097 -0.186
72,14400,-85.86693203449249,200,0.04015056700168245,+0.927 -0.068 -0.236 +0.282
73,14600,-462.6716259717941,200,0.028431251454088792,-0.541 +0.749 -0.303 -0.234
74,14800,4.456665452569723,200,0.03011297423872375,+0.341 -0.775 +0.395 -0.355
75,15000,-40.908758863806725,200,0.03655389281086036,-0.117 -0.738 -0.634 +0.198
76,15200,-112.8581041097641,200,0.037409606640889895,-0.350 +0.147 +0.923 +0.056
77,15400,221.26630556583405,200,0.029563794563698925,-0.366 +0.405 -0.829 -0.122
78,15600,412.585039973259,200,0.038620715316428,+0.865 +0.202 -0.460 -0.008
79,15800,-20.55856227874756,200,0.02795086701912213,-0.189 -0.577 +0.256 +0.752
80,16000,268.94150134921074,200,0.044484220658269985,+0.229 +0.109 +0.308 -0.917
81,16200,2.5498172529041767,200,0.03420521709667744,-0.056 -0.827 +0.335 -0.449
82,16400,159.43164920806885,200,0.029947607875462825,-0.478 -0.182 +0.838 +0.190
83,16600,-202.46840062737465,200,0.03189474633223219,+0.926 +0.285 -0.246 +0.020
84,16800,1160.9525317400694,200,0.03896461634631211,+0.435 +0.557 -0.673 +0.217
85,17000,69.53427968919277,200,0.03563987289635836,+0.830 +0.119 +0.038 +0.544
86,17200,3.5355425775051117,200,0.0280788774555276,+0.698 -0.041 -0.432 +0.570
87,17400,100.52986271679401,200,0.03783501967631554,+0.418 +0.120 +0.086 +0.896
88,17600,232.3314106464386,200,0.04297351191880098,+0.023 +0.397 -0.891 +0.217
89,17800,-724.5956249833107,200,0.03795711139613325,+0.470 -0.112 +0.328 +0.812
90,18000,427.2571836709976,200,0.040387232562076235,+0.889 -0.056 -0.292 -0.347
91,18200,807.8215389400721,200,0.07932499437295737,+0.078 +0.448 -0.530 -0.716
92,18400,83.67049597203732,200,0.04091201389102345,+0.865 -0.419 +0.197 +0.195
93,18600,59.01375003159046,200,0.041330177978677746,-0.563 -0.316 -0.726 +0.239
94,18800,697.9340725392103,200,0.031849669766846285,+0.446 +0.602 -0.616 +0.244
95,19000,145.7205286026001,200,0.030562305714571317,-0.655 -0.687 +0.305 -0.076
96,19200,654.4338164329529,200,0.0353655795500076,-0.306 -0.157 -0.161 +0.925
97,19400,2.9514140486717224,200,0.03379762549882623,+0.014 -0.937 -0.348 +0.012
98,19600,460.4256807565689,200,0.036621152208876295,-0.595 +0.709 -0.373 -0.062
99,19800,173.4012073278427,200,0.03271708938807307,+0.360 -0.512 -0.340 -0.702
100,20000,732.5964108705521,200,0.03251740214790964,-0.052 +0.827 +0.040 -0.559
101,20200,58.90573491901159,200,0.0389398278545433,-0.327 +0.489 -0.629 +0.509
102,20400,-23.926908895373344,200,0.03744307706728584,+0.717 +0.026 +0.344 -0.605
103,20600,-759.3880922347307,200,0.03664792821444173,-0.550 +0.641 +0.139 +0.517
104,20800,-168.33358883857727,200,0.04283681907984983,-0.165 -0.397 -0.470 -0.771
105,21000,-129.8332884311676,200,0.035726104723158264,-0.632 -0.755 +0.149 +0.096
