step,sps,episodes,metric/d_mean,metric/d_nonzero,phi/constraint,phi/lambda,phi/obj,phi/violation_rate,sac/actor_loss,sac/alpha,sac/q_loss,sac/reward_mean
85000,24.1,425,1.0,1.0,0.6108962299376726,0.13983649533987044,0.09487171613797546,0.0883828125,-1997.344995361328,1.361146451473236,4686.507796386719,9.516697541952134
86000,24.1,430,1.0,1.0,0.6222482153177261,0.14014002925157548,0.09326267771050334,0.0883828125,-2013.3703908691407,1.3464695228338242,4714.293466308593,9.356390818595886
87000,24.1,435,1.0,1.0,0.6128296920508146,0.1383205724954605,0.09374932909756899,0.09027734375,-2038.3823310546875,1.344036940217018,4683.364608886719,9.405238313913346
88000,24.0,440,1.0,1.0,0.6115960778146983,0.14072246250510215,0.09422608500719071,0.09219140625,-2036.9151492919923,1.3009924260377883,4626.995602172851,9.452791428089142
89000,24.0,445,1.0,1.0,0.6133515397459268,0.14260371297597885,0.09629332112893463,0.0928203125,-2085.7505916748046,1.2931451817750932,4608.616919677735,9.658354494571686
90000,24.0,450,1.0,1.0,0.6115968258976936,0.14792617544531822,0.09799752932973206,0.09454296875,-2139.725897949219,1.2916973257064819,4587.463380615234,9.828602487564087
91000,24.0,455,1.0,1.0,0.6140958900451661,0.14414119188487529,0.09825441232323646,0.0949375,-2156.806633666992,1.285203756928444,4591.335451904297,9.856208124876023
92000,24.0,460,1.0,1.0,0.610825368642807,0.14772881865501403,0.09960395672544838,0.09691015625,-2169.466596923828,1.2810450800657271,4481.66980444336,9.989533899784089
93000,23.9,465,1.0,1.0,0.6065441553890705,0.14531927271187306,0.10203875459730626,0.096625,-2205.3630450439455,1.2967991552352904,4514.458421264649,10.23354810333252
94000,23.8,470,1.0,1.0,0.6113778901398181,0.14816133251786232,0.10265025326237083,0.09726171875,-2224.264694091797,1.2960407407283783,4429.4094606933595,10.294685547351838
95000,23.7,475,1.0,1.0,0.6079440503716469,0.14945976793766022,0.10288796452060342,0.09878125,-2232.159353027344,1.2709921357631684,4383.348125244141,10.319109075069427
96000,23.7,480,1.0,1.0,0.6102476621568202,0.1519102940261364,0.1027041471414268,0.0979609375,-2227.7271451416013,1.2598444783687592,4402.006618408203,10.302488886356354
97000,23.6,485,1.0,1.0,0.6085825913250447,0.15252291382849217,0.10371976647526025,0.099203125,-2245.397233154297,1.2423438321352005,4334.89871862793,10.403118691682815
98000,23.6,490,1.0,1.0,0.6073839010298252,0.15187984830141069,0.10497911385074257,0.09973828125,-2247.4356665039063,1.2087732502222062,4192.915108154297,10.53085908985138
99000,23.5,495,1.0,1.0,0.6048251624107361,0.15500533248484136,0.10608704985305667,0.10250390625,-2272.8529830322263,1.180555440545082,4168.644892333984,10.640142418384553
100000,23.4,500,1.0,1.0,0.6047010087668896,0.1587160583436489,0.10958876577019691,0.103375,-2317.737699951172,1.166009381532669,4195.028616088867,10.991023948192597
101000,23.3,505,1.0,1.0,0.5976444472670555,0.1612373680025339,0.11327884340658784,0.1056796875,-2356.0830645751953,1.174720221877098,4131.225191772461,11.359139907836914
102000,23.2,510,1.0,1.0,0.6046179587841034,0.1625333144515753,0.11264202126488089,0.10538671875,-2349.3169947509764,1.149304601430893,4011.105432006836,11.298016666889191
103000,23.2,515,1.0,1.0,0.6084188540279866,0.16267596603929996,0.11288857096806168,0.10471875,-2338.009899902344,1.1248630706071854,3957.9044666748046,11.320708323001861
104000,23.1,520,1.0,1.0,0.5978254531621933,0.16385190178453923,0.11494454046711326,0.10709375,-2358.8805900878906,1.0878187552690506,3899.9419468994142,11.52821478509903
105000,23.0,525,1.0,1.0,0.6012649292945862,0.1627224692851305,0.11583323119208216,0.106890625,-2358.752806152344,1.0654232149124145,3813.8883532714844,11.61757592535019
106000,23.0,530,1.0,1.0,0.5969388557076454,0.17172821073234082,0.11858335204795004,0.10918359375,-2389.1707987060545,1.0577291815280914,3825.101330810547,11.890890164375305
107000,22.9,535,1.0,1.0,0.6016642102897167,0.17403088580071926,0.11969593468680978,0.109578125,-2412.5749619140624,1.0265077699422835,3750.459829223633,12.00214330291748
108000,22.8,540,1.0,1.0,0.5987928948104382,0.16996604835987092,0.1192179269939661,0.1089296875,-2379.8226774902346,1.0147955860495568,3567.20897668457,11.954380872726441
109000,22.8,545,1.0,1.0,0.5965987088680267,0.17027459514141083,0.1203751238361001,0.11044921875,-2393.4724599609376,0.9985987718701362,3587.015001586914,12.072700326919556
110000,22.7,550,1.0,1.0,0.597195439055562,0.17098310336470604,0.12001783008873462,0.110265625,-2389.7957159423827,0.9965799160003662,3524.4914825439455,12.035606484889984
111000,22.7,555,1.0,1.0,0.6022282066941261,0.17259241357445718,0.12119200327247381,0.10979296875,-2394.6776322021483,1.0110112699270248,3454.67503125,12.1531963429451
112000,22.6,560,1.0,1.0,0.5936444726586342,0.17325853165984154,0.12260561001673341,0.11291015625,-2381.23124609375,0.9763803216218948,3419.4806829833983,12.295145099639893
113000,22.6,565,1.0,1.0,0.5951933563351631,0.17403400366008281,0.12354222440719605,0.11280078125,-2372.485129272461,0.9720089471936226,3371.4946595458982,12.389890038013458
114000,22.6,570,1.0,1.0,0.5969025704860688,0.17367198522388935,0.12237084553390741,0.1119375,-2368.757307006836,0.9535611019730568,3324.6953479003905,12.272879006385804
115000,22.6,575,1.0,1.0,0.5957237567007542,0.17875563691556454,0.12344416879862546,0.1124765625,-2370.7701520996093,0.9521294285655022,3266.207814086914,12.379994858264924
116000,22.6,580,1.0,1.0,0.5970515240132809,0.1731788523644209,0.12398326393589378,0.11371484375,-2362.4795404052734,0.9514999014735221,3168.9054151611326,12.435400863170624
117000,22.6,585,1.0,1.0,0.5951878930032253,0.17624854286015035,0.12584503618627788,0.11409375,-2350.4706586914062,0.9333949483036995,3163.3498103027346,12.619471828937531
118000,22.6,590,1.0,1.0,0.5884908300042152,0.17506014288961888,0.12561834300681948,0.1157890625,-2336.401905517578,0.9449018948078155,3127.8635388183593,12.598837332725525
119000,22.6,595,1.0,1.0,0.5941816471517086,0.17848068271577358,0.1262237018942833,0.1150546875,-2330.6632099609374,0.9082985639572143,3204.9129622802734,12.658728302001952
120000,22.6,600,1.0,1.0,0.5927952966094017,0.1765444360524416,0.12566223789379,0.11582421875,-2316.321957641602,0.9251187874674797,3098.4256435546877,12.601870893478393
121000,22.6,605,1.0,1.0,0.5923497987985611,0.17879390838742257,0.12685065456852318,0.11602734375,-2301.5254064941405,0.9149751524925231,3143.174800415039,12.722111893653869
122000,22.6,610,1.0,1.0,0.5916470955610276,0.17993876227736474,0.1273794511593878,0.1166640625,-2292.3819814453127,0.8937412855625153,3188.252275390625,12.775197940349578
123000,22.6,615,1.0,1.0,0.5920671206712723,0.17769429242610932,0.12742806062847375,0.11563671875,-2263.2784389648436,0.9036520566344262,3179.230998413086,12.779459192752839
124000,22.6,620,1.0,1.0,0.5905850306153297,0.17669247734546661,0.12750692851096393,0.11646484375,-2248.9412391357423,0.9024506373405456,3177.5654940185545,12.788751595497132
125000,22.6,625,1.0,1.0,0.5881534723341465,0.17891460955142974,0.12693660335242749,0.11771484375,-2241.4453248291015,0.9004736198782921,3244.719384643555,12.730897873401641
126000,22.6,630,1.0,1.0,0.5878098221719265,0.17791271138191223,0.1280250708013773,0.11758984375,-2230.079119506836,0.8836843738555908,3232.5384974365234,12.840960027217864
127000,22.6,635,1.0,1.0,0.5915739023685456,0.1785988517254591,0.1286087185256183,0.11775,-2231.9416516113283,0.9204182152152062,3280.791734375,12.899886751651763
128000,22.6,640,1.0,1.0,0.5852444740235806,0.1811764595210552,0.13075934476405382,0.1205703125,-2226.5132265625,0.9080229526162148,3362.2174106445314,13.114849759101867
129000,22.6,645,1.0,1.0,0.5883901489973068,0.1825369967073202,0.1303812646046281,0.11990234375,-2206.207177368164,0.881774453997612,3318.936042602539,13.077870928764343
130000,22.6,650,1.0,1.0,0.5929564843475819,0.17946688868105412,0.12905982659757137,0.11827734375,-2186.199422729492,0.8730359246730804,3366.357241333008,12.945981734275819
131000,22.6,655,1.0,1.0,0.5860743170976639,0.17908259642124175,0.13060434789955616,0.119203125,-2167.4019091796877,0.8873562893867493,3380.243121459961,13.099393342494965
132000,22.6,660,1.0,1.0,0.5857513481676578,0.18340186227858066,0.13193844000995159,0.1205546875,-2161.7660279541014,0.8984039602279663,3499.80499206543,13.234180850028991
133000,22.5,665,1.0,1.0,0.5845056382119656,0.18487542670965196,0.13175862430036067,0.1219375,-2158.581530151367,0.8916908602118492,3593.775254638672,13.215620874881745
134000,22.5,670,1.0,1.0,0.58358480027318,0.17965835326910018,0.13192256581038236,0.12063671875,-2139.689634765625,0.8896661360859871,3593.3045993652345,13.233719581604005
135000,22.4,675,1.0,1.0,0.5890526526868344,0.18270987921953202,0.13159455614537,0.1199375,-2115.2620845947267,0.8867367826104164,3640.8988106689453,13.200516028404236
136000,22.4,680,1.0,1.0,0.5847567830085755,0.18282216249406338,0.13272607984393836,0.12181640625,-2120.9116595458986,0.8622161337137222,3713.5589826660157,13.313377405166626
137000,22.3,685,1.0,1.0,0.5833727359175682,0.185232893884182,0.1351147274672985,0.12148828125,-2125.7442611083984,0.8687161514759064,3689.5474744873045,13.552700113773346
138000,22.3,690,1.0,1.0,0.5848644002079963,0.18364921960234643,0.1344414381533861,0.121375,-2108.9446389160157,0.8509400877356529,3799.228109008789,13.486321576595307
139000,22.2,695,1.0,1.0,0.5841545296907424,0.18487143337726594,0.13544752668589355,0.1217265625,-2096.8444718017577,0.8480776428580284,3782.537248168945,13.586895698070526
140000,22.2,700,1.0,1.0,0.5854678975939751,0.18523370684683324,0.13397430825978518,0.1217109375,-2083.072704589844,0.8628042411804199,3744.7837821044923,13.44052117729187
141000,22.2,705,1.0,1.0,0.5805283585190772,0.18778829950094222,0.13555342619121075,0.12298046875,-2067.6142097167967,0.8719829248785973,3826.626515625,13.600409038066864
142000,22.2,710,1.0,1.0,0.5823497892022133,0.18581874060630799,0.13570556415989996,0.1228828125,-2065.5621447753906,0.8562996141910553,3869.5222600097654,13.614442574501037
143000,22.2,715,1.0,1.0,0.586080777823925,0.1850611027032137,0.1352960481569171,0.12292578125,-2070.0335856933593,0.8465880724191666,3884.0966358642577,13.573377650260925
144000,22.2,720,1.0,1.0,0.5753293427824974,0.18773497231304645,0.13801577199995518,0.124609375,-2062.019360961914,0.8643663831353188,3908.4174749755857,13.843553596496582
145000,22.2,725,1.0,1.0,0.5873735521733761,0.18930733163654803,0.13655266079306602,0.12196484375,-2046.520607421875,0.8721591320037841,3983.6929190673827,13.699324089050293
146000,22.2,730,1.0,1.0,0.5859013063907623,0.18986822378635407,0.13725477515906095,0.12229296875,-2046.5270927734375,0.8737520366311073,3979.787959350586,13.770072291851044
147000,22.2,735,1.0,1.0,0.5838021703660489,0.18783603416383265,0.1381005766391754,0.12251171875,-2045.7926899414063,0.8641820557117462,3992.250758178711,13.854433563709259
148000,22.2,740,1.0,1.0,0.5779856893122196,0.18893121139705182,0.13941031751036645,0.12462109375,-2045.5289036865233,0.8694740453958512,4018.980187255859,13.983804768562317
149000,22.3,745,1.0,1.0,0.5853403364121914,0.19197094367444514,0.13961421383172273,0.124125,-2050.7618658447263,0.8758699262738228,4030.1756044921876,14.006649898052215
150000,22.3,750,1.0,1.0,0.5795277721881866,0.18814343075454235,0.14029120198637246,0.12416015625,-2056.481179931641,0.8937068598866462,4043.551297241211,14.073500217437743
151000,22.3,755,1.0,1.0,0.5784260886609555,0.19566552579402924,0.14175088051706553,0.12550390625,-2063.326523193359,0.8873786636590958,3943.1971324462893,14.221115644931793
152000,22.3,760,1.0,1.0,0.5797599109113216,0.19696548737585545,0.1435429568067193,0.12585546875,-2079.453253540039,0.8621636312603951,4157.443038818359,14.40023717546463
153000,22.3,765,1.0,1.0,0.5766077712774277,0.1937371593862772,0.14370099832862615,0.1263671875,-2079.1398078613283,0.8633878572583199,4109.451927612305,14.418062588691711
154000,22.3,770,1.0,1.0,0.5769445154070855,0.19490852546691895,0.14511882841587068,0.1264140625,-2078.154973876953,0.8826632288098335,4242.812118774414,14.559756093978882
155000,22.3,775,1.0,1.0,0.5764029841125011,0.1997204753905535,0.14611319395154715,0.1276328125,-2083.284907836914,0.8847725048065186,4212.43218762207,14.660134016036988
156000,22.3,780,1.0,1.0,0.574057579100132,0.19905482268333435,0.14710131312906743,0.127546875,-2088.0007081298827,0.8830512289404869,4217.494227539062,14.759234782218932
157000,22.3,785,1.0,1.0,0.5718781988918781,0.200608633056283,0.14874972308427095,0.12909375,-2089.9421776123045,0.8783616292476654,4204.74703100586,14.923589267730712
158000,22.3,790,1.0,1.0,0.5769166854321957,0.20356323552131653,0.15048231363296508,0.12994140625,-2110.4269770507813,0.8850628370642663,4184.667409057617,15.096920626640319
159000,22.3,795,1.0,1.0,0.5695311234891415,0.20546039824187756,0.15229686313122512,0.1312265625,-2105.674322998047,0.8826952173709869,4240.505356811524,15.278781084060668
160000,22.3,800,1.0,1.0,0.5733994684517384,0.2029044930189848,0.15226701839640736,0.1299765625,-2088.299762939453,0.8754122883677483,4218.313863769531,15.278402847290039
161000,22.3,805,1.0,1.0,0.5709328847825528,0.20635379540920257,0.15279695869237184,0.131328125,-2077.5048713378906,0.8817761128544808,4284.33973034668,15.327729763507843
162000,22.3,810,1.0,1.0,0.5703528670072555,0.2075928402096033,0.1535030187368393,0.1321015625,-2085.8877806396486,0.8492451537847518,4259.598366333008,15.403894814491272
163000,22.3,815,1.0,1.0,0.5660797994732857,0.2116688616424799,0.15699653939902783,0.13451953125,-2098.1135744628905,0.8362030295133591,4298.550661010742,15.75373025226593
164000,22.3,820,1.0,1.0,0.5675329638123512,0.2122238979637623,0.15744178588688373,0.1345546875,-2078.52423828125,0.8303910716176033,4314.51083984375,15.798379957199097
165000,22.3,825,1.0,1.0,0.568660578995943,0.21075178323686122,0.15823642659187317,0.1335234375,-2082.6066229248045,0.8230547852516175,4447.746280517578,15.876045470237733
166000,22.3,830,1.0,1.0,0.5643757722377777,0.2141079179495573,0.16017953108996152,0.13597265625,-2077.314952270508,0.8158700153827667,4397.678576904297,16.07225682735443
