step,sps,episodes,metric/d_mean,metric/d_nonzero,phi/constraint,phi/lambda,phi/obj,phi/violation_rate,sac/actor_loss,sac/alpha,sac/q_loss,sac/reward_mean
6000,55.4,30,0.00023233300415449775,0.1610234375,-1.3904840106437889e-07,34.8548519153595,4.6999576100290596e-05,0.08071484375,-6.661824012756347,0.8640460506677627,0.23535031550377608,0.0047524527433079125
7000,48.5,35,0.0002359041957097361,0.1660078125,-8.176348637967123e-08,67.92001989746093,5.7608237903878036e-05,0.07844921875,-12.294327841758728,0.6400548580288887,0.039153765492141245,0.005803626399632776
8000,44.3,40,0.00023878824005078058,0.1691328125,1.7816719935837e-08,81.09072188568115,5.0579752528847164e-05,0.05003125,-16.410221793174745,0.4741359737515449,0.023768940364010633,0.005097838003886863
9000,40.6,45,0.0002421830620878609,0.17173828125,3.6980962641042224e-08,83.12353913116455,4.723107584277386e-05,0.0448125,-19.144255138397217,0.35124115869402883,0.014963930411729961,0.004764012074709172
10000,36.8,50,0.00024000835620972794,0.17182421875,3.615310990112697e-08,78.36196708679199,4.432302463624183e-05,0.04876953125,-20.843830320358276,0.2602072338163853,0.009820149843581021,0.004473668565042317
11000,34.2,55,0.00024273154832189903,0.17425,3.719110901378997e-08,72.7903851852417,4.265433412172115e-05,0.052671875,-21.755547796249388,0.1927661116272211,0.00682886743126437,0.004306597384682391
12000,32.2,60,0.00024384639717754908,0.17459375,3.896974977735113e-08,70.7819502105713,4.148806104694813e-05,0.0536484375,-22.10940902328491,0.1428072226420045,0.005303959767566994,0.004191790618977393
13000,30.7,65,0.0002463709941948764,0.17521484375,3.572099264581574e-08,63.08809233093262,4.0005869095693924e-05,0.05999609375,-22.081278255462646,0.10580137867480516,0.004379955675918609,0.004044417107332265
14000,29.6,70,0.000252738972514635,0.17780078125,4.0554456490315974e-08,59.96598472595215,3.742943998076953e-05,0.0581171875,-21.78673145866394,0.07838749490678311,0.0038132850660476834,0.003784885638160631
15000,28.7,75,0.0002500862101733219,0.1776953125,3.8592000707771135e-08,59.950080715179446,3.651304919480935e-05,0.0539140625,-21.298997343063355,0.058082075335085394,0.003413115139817819,0.003692222623460111
16000,27.9,80,0.00025128803294501267,0.17912109375,3.567351433630961e-08,53.70389555740356,3.498474267303209e-05,0.0561484375,-20.68990969848633,0.04304323655366898,0.0032882758238120006,0.0035405478107568343
17000,27.3,85,0.00025086702397675254,0.17940234375,3.6892376809927185e-08,56.757062953948974,3.507403329990666e-05,0.0544765625,-19.995097967147828,0.03190717089921236,0.003121565702022053,0.0035485686908650676
18000,26.8,90,0.0002511746464879252,0.17908203125,3.318563362664229e-08,50.22851044464112,3.270343951953692e-05,0.05308984375,-19.234138526916503,0.02365991814993322,0.003112670112052001,0.003312609689863166
19000,26.3,95,0.0002470334030513186,0.1764140625,3.4032282107965275e-08,52.24441909408569,3.257461598082045e-05,0.04787890625,-18.45508250617981,0.0175532822618261,0.002985308702103794,0.003298628312753863
20000,25.9,100,0.00024957238347269597,0.1763671875,3.915268000898031e-08,50.522034748077395,3.122846145402036e-05,0.05246875,-17.670127767562867,0.013030156898312271,0.0028836504224454985,0.003164044227145496
21000,25.6,105,0.00024668744184600655,0.17433984375,3.2347656415465666e-08,48.08368767547607,3.05869700708854e-05,0.05040625,-16.900985143661497,0.009680925808846951,0.0028340217889053746,0.0031001429343305064
22000,25.6,110,0.0002507148369913921,0.1765546875,4.099907386168056e-08,48.421600318908695,2.992884068055446e-05,0.0479921875,-16.141819122314452,0.007201788360718638,0.002733477985137142,0.003035467115987558
23000,25.7,115,0.00025303592410637067,0.1773671875,3.312307925118496e-08,46.353807342529294,3.0097750743038885e-05,0.05429296875,-15.401776203155517,0.005369353014510125,0.002823886791826226,0.003052809318571235
24000,25.7,120,0.00025123459215683396,0.17654296875,4.7081874272381084e-08,45.23658766937256,2.769218347111746e-05,0.0481171875,-14.682754830360413,0.00400922139477916,0.0026350777392508463,0.0028108525725110667
25000,25.8,125,0.0002526830001879716,0.1771640625,3.850728079912713e-08,43.11925064086914,2.8134624829704082e-05,0.0532265625,-13.9975279378891,0.003002223167801276,0.0027517561526037753,0.0028578379932878307
26000,25.9,130,0.000255144010661752,0.1796640625,3.817394124783213e-08,45.347070056915285,2.9171565014848967e-05,0.0550078125,-13.34555179309845,0.0022623742832802237,0.002718725301325321,0.0029606442578078715
27000,25.9,135,0.00025429132077260875,0.17844140625,4.366869293814801e-08,43.479825477600095,2.7708146446570937e-05,0.0540078125,-12.716266589164734,0.0017204672592924907,0.0028460696002002807,0.0028135156463104066
28000,26.0,140,0.0002570932112284936,0.17830078125,4.184503556770025e-08,43.078379188537596,2.8048522571907597e-05,0.05927734375,-12.12990044593811,0.0013342985763447359,0.004011903726612218,0.002848603285179706
29000,26.0,145,0.0002601115598808974,0.1788203125,5.519731005532158e-08,38.99947582626343,2.5815320059564327e-05,0.058890625,-11.593850227355958,0.0010676809180295095,0.0064228047758806495,0.002626812414586311
30000,26.1,150,0.0002680158811999718,0.182609375,4.4991530639526544e-08,37.95831954574585,2.7921372157379664e-05,0.0646796875,-11.129227531433106,0.000939820958825294,0.012380474035511724,0.002838109062402509
31000,26.1,155,0.00028465209921705535,0.18971484375,7.096462501188227e-08,41.09068454360962,2.9670474874819774e-05,0.04953125,-10.77303705215454,0.0009327326163765975,0.020171393530908972,0.003016915310814511
32000,26.1,160,0.00030879962527251335,0.1991328125,8.240084124722102e-08,37.02746570968628,2.9799497380736285e-05,0.04870703125,-10.44635227203369,0.001006333158176858,0.029074670704314486,0.00303328636479273
33000,26.2,165,0.0003231187309575034,0.2042109375,6.968533733964222e-08,36.64297465133667,3.479300707658695e-05,0.05643359375,-10.10799527168274,0.0011563187638530508,0.03297418180247769,0.00353503027271654
34000,26.2,170,0.0003372362581867492,0.2110859375,8.55125338095064e-08,43.31721139144897,3.95677435694779e-05,0.04354296875,-9.789381143569946,0.0013892534009646625,0.03562404032656923,0.00401506005153351
35000,26.2,175,0.00035057618319115133,0.2144921875,1.074701359256025e-07,47.62364479827881,4.470577696451983e-05,0.0410546875,-9.500545749664306,0.0016248920049984007,0.028211244721896945,0.004529485974664567
36000,26.3,180,0.0003664719912339933,0.21998046875,9.564820701690735e-08,49.88425471115112,5.271913602950917e-05,0.03883203125,-9.241759762763976,0.0016996866517001762,0.023077486109919845,0.005332856060136692
37000,26.3,185,0.0003797252188960556,0.22497265625,1.411781473343865e-07,57.457022354125975,5.6335167344968796e-05,0.0325546875,-8.965089009284974,0.0016858988917665557,0.014752858177758753,0.005694148644804955
38000,26.3,190,0.0003946744291461073,0.22853125,1.4371053320694215e-07,58.243631908416745,6.228777262663243e-05,0.0304296875,-8.720576095581055,0.0016975859692320227,0.013626487895846367,0.00629202899170923
39000,26.4,195,0.00040390806944924407,0.23021875,1.6738451057207727e-07,61.23879793548584,6.515194311305095e-05,0.0274296875,-8.482937985420227,0.0017091526999138296,0.012851698255399242,0.006578638109058375
40000,26.4,200,0.00041980598974623715,0.23627734375,1.7427117953872084e-07,62.574234764099124,7.102068099334247e-05,0.02762109375,-8.262022465229034,0.001823516468401067,0.014259186040144414,0.007164145913004177
41000,26.4,205,0.0004291243624757044,0.239984375,1.8274583445476722e-07,63.85242030715943,7.449592446164388e-05,0.02727734375,-8.035709998130798,0.001873173979576677,0.015145526174921542,0.007512892051949166
42000,26.4,210,0.00043218459669151343,0.24135546875,1.8319898375374067e-07,65.79951055145264,7.765980864860467e-05,0.0276953125,-7.828778874397278,0.0019858488965546713,0.014654263973236084,0.007827196074125823
43000,26.5,215,0.0004498233762860764,0.24855859375,2.1898304018641568e-07,66.67522009658813,7.790565967343355e-05,0.0259765625,-7.663260892391205,0.0019807038721628488,0.014752341504208743,0.007851792829867917
