episode,step,return,len,terminal_w2_from_start,z
1,200,0.5124051827588119,200,0.03740743485988844,+0.074 -0.206 -0.163 -0.962
2,400,-0.3214279325911775,200,0.026103860790690856,+0.785 +0.499 -0.142 +0.338
3,600,-0.5270351045764983,200,0.03831722900374041,+0.235 -0.462 +0.815 -0.259
4,800,0.3825398520566523,200,0.03958355857431659,-0.337 -0.812 +0.466 -0.102
5,1000,-0.003390021389350295,200,0.03471301233143128,+0.448 -0.499 +0.104 -0.734
6,1200,0.5489461187971756,200,0.03235085078921555,+0.833 +0.186 +0.327 +0.406
7,1400,0.14812814653851092,200,0.03243532235520339,-0.346 +0.268 +0.703 -0.560
8,1600,-0.17815646203234792,200,0.0351763767866905,-0.707 -0.615 +0.344 +0.053
9,1800,0.11735370918177068,200,0.03805353580164931,+0.802 +0.537 +0.157 +0.211
10,2000,-0.04369300743564963,200,0.03367870656207616,-0.113 +0.581 -0.755 -0.282
11,2200,0.4674107589526102,200,0.035676042637179724,+0.108 +0.801 -0.340 -0.480
12,2400,-0.04386958456598222,200,0.03637918010951565,-0.322 +0.554 -0.134 +0.756
13,2600,0.4621264028828591,200,0.02471625200524418,-0.668 +0.402 +0.369 -0.506
14,2800,0.06516138021834195,200,0.03156742291698592,+0.097 +0.768 +0.056 +0.631
15,3000,-0.031118620187044144,200,0.033037119690598395,+0.940 +0.108 -0.111 -0.305
16,3200,-0.07259726955089718,200,0.032640398549839,+0.915 -0.278 -0.252 -0.149
17,3400,0.2415436934970785,200,0.03728860602709322,+0.207 -0.340 -0.488 -0.777
18,3600,-0.44479159207548946,200,0.04094176266567013,+0.621 +0.038 +0.783 -0.005
19,3800,0.03858429996762425,200,0.029767848951545224,-0.483 +0.311 -0.050 -0.817
20,4000,-0.2699838491389528,200,0.03535310835282405,-0.432 +0.862 +0.173 +0.203
21,4200,-0.6396100134588778,200,0.025671594957204544,-0.237 -0.592 +0.765 -0.090
22,4400,0.5918506437446922,200,0.04163585871895248,-0.630 -0.111 -0.752 +0.158
23,4600,0.860135379480198,200,0.03671659088822845,+0.535 -0.396 +0.676 -0.316
24,4800,0.0485408385284245,200,0.030852817400226995,+0.174 -0.950 -0.252 +0.054
25,5000,0.3120790363755077,200,0.029973145866662,-0.322 -0.521 -0.503 -0.609
26,5200,6.114778338931501,200,0.030215220678019006,-0.837 -0.140 +0.214 +0.484
27,5400,4.970179282128811,200,0.030798054495023243,-0.483 +0.787 +0.222 +0.312
28,5600,73.15864847972989,200,0.030659601155323207,+0.344 -0.704 -0.430 -0.448
29,5800,422.0793641284108,200,0.03541333613413488,+0.105 -0.466 -0.865 +0.154
30,6000,416.6898233667016,200,0.07939934775106289,-0.563 -0.558 +0.236 -0.561
31,6200,3069.865537136793,200,0.04157999128108554,-0.068 -0.843 -0.393 -0.360
32,6400,1386.0347695723176,200,0.07887369165198783,+0.126 -0.781 +0.425 -0.440
33,6600,1810.8350037448108,200,0.04672000474507121,-0.901 +0.418 +0.097 -0.068
34,6800,1561.4786840975285,200,0.07379814094418455,-0.659 -0.452 -0.473 -0.372
35,7000,1011.7954059690237,200,0.1072031770343304,+0.369 -0.925 -0.000 -0.090
36,7200,8560.66068649292,200,0.02840731063731685,+0.685 -0.090 -0.156 -0.706
37,7400,4668.896704673767,200,0.034082085504953966,-0.402 -0.161 -0.851 +0.296
38,7600,138.4142504632473,200,0.042459945304374934,-0.328 +0.598 -0.173 -0.711
39,7800,3669.9761406183243,200,0.03869236392486659,+0.130 +0.766 -0.608 +0.165
40,8000,-2790.3891262710094,200,0.15764174977962042,+0.369 +0.362 +0.369 +0.772
41,8200,4151.752766728401,200,0.041993376561784285,-0.791 +0.099 -0.604 +0.009
42,8400,10102.570016860962,200,0.03273298452085713,+0.653 +0.376 -0.606 -0.255
43,8600,436.12989135086536,200,0.03128263452492438,+0.101 +0.595 +0.391 -0.695
44,8800,1422.9860548228025,200,0.07211468027275593,-0.470 -0.060 +0.156 +0.867
45,9000,1953.5629837363958,200,0.14088760512432252,+0.366 +0.004 +0.750 -0.551
46,9200,3308.9012475013733,200,0.05084518156702215,-0.055 +0.770 +0.606 +0.190
47,9400,6898.122864484787,200,0.06671351039679004,-0.388 -0.650 -0.086 -0.648
48,9600,2575.1013955771923,200,0.49073088654120944,+0.101 -0.407 +0.852 +0.314
49,9800,4129.323794566095,200,0.06325640357462538,-0.699 -0.306 -0.062 +0.643
50,10000,4093.6270775198936,200,0.03303500211935546,+0.619 +0.683 +0.295 -0.250
51,10200,3398.0680980980396,200,0.5120324781971662,+0.232 -0.484 +0.688 +0.488
52,10400,13168.868154525757,200,0.03210228138939657,+0.749 -0.494 +0.385 -0.214
53,10600,17950.334610939026,200,0.040469954608268355,+0.115 +0.713 -0.573 -0.388
54,10800,21052.351905822754,200,0.04004119606913207,+0.103 -0.969 -0.224 +0.005
