episode,step,return,len,terminal_w2_from_start,z
1,200,-76.37357014417648,200,0.03703950024191274,+0.074 -0.206 -0.163 -0.962
2,400,-69.10130408406258,200,0.026103860790690856,+0.785 +0.499 -0.142 +0.338
3,600,-74.50174194574356,200,0.03831722900374041,+0.235 -0.462 +0.815 -0.259
4,800,-19.07486293464899,200,0.03958355857431659,-0.337 -0.812 +0.466 -0.102
5,1000,-151.80443519353867,200,0.03471301233143128,+0.448 -0.499 +0.104 -0.734
6,1200,-93.52914083003998,200,0.031163274779654717,+0.833 +0.186 +0.327 +0.406
7,1400,82.1758696436882,200,0.03243532235520339,-0.346 +0.268 +0.703 -0.560
8,1600,63.59701472520828,200,0.0351763767866905,-0.707 -0.615 +0.344 +0.053
9,1800,-63.281262934207916,200,0.03838545506801113,+0.802 +0.537 +0.157 +0.211
10,2000,46.13666883111,200,0.03367870656207616,-0.113 +0.581 -0.755 -0.282
11,2200,36.39271613955498,200,0.035237303365724906,+0.108 +0.801 -0.340 -0.480
12,2400,136.47404319047928,200,0.03637918010951565,-0.322 +0.554 -0.134 +0.756
13,2600,141.8380331993103,200,0.023537208451140032,-0.668 +0.402 +0.369 -0.506
14,2800,89.5801348388195,200,0.03156742291698592,+0.097 +0.768 +0.056 +0.631
15,3000,-157.832490503788,200,0.03330338327452308,+0.940 +0.108 -0.111 -0.305
16,3200,-191.64978104829788,200,0.032640398549839,+0.915 -0.278 -0.252 -0.149
17,3400,-112.13842099905014,200,0.03728860602709322,+0.207 -0.340 -0.488 -0.777
18,3600,-76.85996395349503,200,0.040599607832437185,+0.621 +0.038 +0.783 -0.005
19,3800,78.45851689577103,200,0.029767848951545224,-0.483 +0.311 -0.050 -0.817
20,4000,173.15941083431244,200,0.03535310835282405,-0.432 +0.862 +0.173 +0.203
21,4200,-4.415262773633003,200,0.025671594957204544,-0.237 -0.592 +0.765 -0.090
22,4400,77.51953428983688,200,0.04102101201696456,-0.630 -0.111 -0.752 +0.158
23,4600,-122.02081251144409,200,0.03679347075464177,+0.535 -0.396 +0.676 -0.316
24,4800,-131.1257684826851,200,0.03172272245367814,+0.174 -0.950 -0.252 +0.054
25,5000,-39.9375416636467,200,0.029973145866662,-0.322 -0.521 -0.503 -0.609
26,5200,-119.98725958168507,200,0.030215220678019006,-0.837 -0.140 +0.214 +0.484
27,5400,55.91532603278756,200,0.030798054495023243,-0.483 +0.787 +0.222 +0.312
28,5600,-25.89648525416851,200,0.030659601155323207,+0.344 -0.704 -0.430 -0.448
29,5800,18.39808063209057,200,0.03495008013781123,+0.105 -0.466 -0.865 +0.154
30,6000,-163.95557814836502,200,0.031246152279036325,-0.563 -0.558 +0.236 -0.561
31,6200,-122.20847277343273,200,0.04157999128108554,-0.068 -0.843 -0.393 -0.360
32,6400,85.64236236736178,200,0.034147802118078566,+0.126 -0.781 +0.425 -0.440
33,6600,130.3169883042574,200,0.029418617893703168,-0.901 +0.418 +0.097 -0.068
34,6800,-168.458105802536,200,0.04446515280905467,-0.659 -0.452 -0.473 -0.372
35,7000,-12.169332098215818,200,0.036855425665046515,+0.369 -0.925 -0.000 -0.090
36,7200,14.196733295917511,200,0.02840731063731685,+0.685 -0.090 -0.156 -0.706
37,7400,26.75860321521759,200,0.034082085504953966,-0.402 -0.161 -0.851 +0.296
38,7600,61.56921766884625,200,0.042459945304374934,-0.328 +0.598 -0.173 -0.711
39,7800,-126.22616040706635,200,0.03869236392486659,+0.130 +0.766 -0.608 +0.165
40,8000,-68.81793168187141,200,0.035872518179910474,+0.369 +0.362 +0.369 +0.772
41,8200,39.06264907121658,200,0.041993376561784285,-0.791 +0.099 -0.604 +0.009
42,8400,-72.75525304675102,200,0.03356598767970571,+0.653 +0.376 -0.606 -0.255
43,8600,50.92637440189719,200,0.030978831988483637,+0.101 +0.595 +0.391 -0.695
44,8800,57.03027498163283,200,0.03640565992391888,-0.470 -0.060 +0.156 +0.867
45,9000,20.891697645187378,200,0.035268557657037534,+0.366 +0.004 +0.750 -0.551
46,9200,132.19126792252064,200,0.035260412896086536,-0.055 +0.770 +0.606 +0.190
47,9400,-64.88522763550282,200,0.034872466333709044,-0.388 -0.650 -0.086 -0.648
48,9600,-124.13439017534256,200,0.03154850965156816,+0.101 -0.407 +0.852 +0.314
49,9800,-69.50108773261309,200,0.03553730393997668,-0.699 -0.306 -0.062 +0.643
50,10000,-88.47480165958405,200,0.03303500211935546,+0.619 +0.683 +0.295 -0.250
51,10200,123.89368200302124,200,0.03207001240045534,+0.232 -0.484 +0.688 +0.488
52,10400,-88.64893463253975,200,0.03146004278888722,+0.749 -0.494 +0.385 -0.214
53,10600,-153.3208174109459,200,0.040469954608268355,+0.115 +0.713 -0.573 -0.388
54,10800,-68.87713282555342,200,0.04004119606913207,+0.103 -0.969 -0.224 +0.005
55,11000,-50.54677225649357,200,0.03180002566352302,+0.093 +0.857 -0.355 -0.361
56,11200,-119.55921341478825,200,0.030776465414689574,+0.014 +0.338 -0.862 +0.376
57,11400,-126.68875366449356,200,0.03260106436699042,-0.645 -0.439 +0.526 +0.339
58,11600,-3.4214127622544765,200,0.03607051491698546,-0.118 +0.686 +0.597 -0.399
59,11800,-62.37893050722778,200,0.04122751686299294,+0.423 +0.896 -0.131 -0.041
60,12000,123.75970874726772,200,0.04025183725788264,-0.051 -0.314 +0.430 +0.845
61,12200,159.58089572191238,200,0.03082903636373675,+0.616 +0.444 -0.370 -0.535
62,12400,2.8956117928028107,200,0.038352304903585245,+0.600 -0.066 +0.588 -0.538
63,12600,115.9417027682066,200,0.033439427284657694,+0.265 -0.448 +0.809 +0.273
64,12800,137.58979915082455,200,0.03929128745303812,-0.156 -0.267 -0.288 +0.906
65,13000,178.86642736196518,200,0.038673143845202776,+0.637 +0.539 -0.287 -0.470
66,13200,101.83108579367399,200,0.04188081442808516,-0.939 -0.331 -0.090 -0.040
67,13400,140.7795278429985,200,0.029977007680636474,+0.726 +0.499 +0.060 +0.469
68,13600,-31.488355740904808,200,0.04145419464165238,+0.445 -0.340 -0.462 -0.688
69,13800,101.64641797542572,200,0.03352623404459656,+0.850 +0.039 +0.158 -0.501
70,14000,169.784638941288,200,0.032162022777982344,-0.130 +0.279 -0.150 +0.940
71,14200,48.4908557459712,200,0.04210607933977843,+0.233 -0.494 +0.571 -0.613
72,14400,13.889746671542525,200,0.031219608561214415,-0.050 -0.501 +0.861 -0.064
73,14600,-101.0747400932014,200,0.037010381145629316,+0.519 -0.034 +0.781 +0.344
74,14800,23.2551871240139,200,0.038598214262484803,+0.620 -0.423 +0.644 +0.148
75,15000,-22.65595170110464,200,0.036098221759152394,+0.745 -0.442 +0.055 -0.497
76,15200,-120.35933890938759,200,0.04030923425429558,+0.084 -0.272 -0.022 +0.958
77,15400,14.483234029263258,200,0.023145826098286318,+0.138 +0.449 -0.881 -0.059
78,15600,146.40552765130997,200,0.040189995678617356,+0.638 -0.201 +0.360 -0.650
79,15800,19.331807143986225,200,0.04186295799665395,+0.128 -0.223 +0.436 +0.863
80,16000,89.64270304143429,200,0.035745720096710724,-0.208 +0.828 +0.491 +0.173
81,16200,-13.296356577426195,200,0.02888630868830413,-0.178 +0.762 +0.617 -0.084
82,16400,0.17726316303014755,200,0.03663080395233026,-0.138 +0.708 -0.650 +0.238
83,16600,-9.486519414931536,200,0.02871593924731956,+0.635 +0.683 -0.111 +0.343
84,16800,87.80940610170364,200,0.028059790704663856,+0.143 -0.234 +0.611 +0.743
85,17000,191.76831620931625,200,0.03702162460244347,-0.358 +0.293 -0.562 +0.686
86,17200,49.41306607425213,200,0.034332580075562134,-0.430 -0.852 -0.207 +0.217
87,17400,-146.99228650331497,200,0.023711167037355554,-0.362 +0.344 -0.262 +0.826
88,17600,-57.62927456200123,200,0.03393643572982247,-0.404 +0.254 -0.807 +0.348
89,17800,-0.9670740179717541,200,0.042434405790627176,-0.056 -0.036 +0.730 -0.680
90,18000,-5.721610441803932,200,0.034677746733548384,+0.032 -0.755 -0.191 +0.627
91,18200,31.215138362254947,200,0.03722087696333183,+0.341 +0.718 +0.070 -0.603
92,18400,147.6558514237404,200,0.03271523827751574,-0.230 +0.303 +0.072 -0.922
93,18600,134.96158683300018,200,0.03935675180686478,+0.219 -0.159 -0.950 +0.159
94,18800,127.14889845252037,200,0.039101002190193516,+0.609 +0.393 +0.637 +0.262
95,19000,104.904998652637,200,0.03911839886827625,+0.902 +0.135 +0.290 -0.289
96,19200,135.14536371827126,200,0.03604290245594516,+0.551 +0.382 -0.085 -0.737
97,19400,-8.915828071534634,200,0.02689710979368042,-0.437 +0.108 +0.892 -0.051
98,19600,39.5886210128665,200,0.03735839213846796,+0.186 +0.710 +0.260 -0.628
99,19800,134.2671248987317,200,0.0419375955549846,+0.925 +0.245 -0.227 -0.181
100,20000,168.6237735748291,200,0.10283711811547447,-0.306 +0.300 -0.554 +0.714
101,20200,42.57495091110468,200,0.03734550629142377,+0.138 +0.466 +0.547 +0.682
102,20400,26.076207771897316,200,0.03693951906346356,-0.459 +0.453 +0.440 -0.625
103,20600,-38.213724836707115,200,0.025058594713260333,-0.311 -0.661 +0.361 -0.579
104,20800,-22.03732705488801,200,0.041999595363094756,+0.280 -0.065 +0.680 +0.675
105,21000,78.55167579464614,200,0.038481315288981265,+0.063 +0.043 -0.199 +0.977
106,21200,-81.20015262067318,200,0.028114067704027336,-0.564 -0.638 +0.385 -0.356
107,21400,35.18240566551685,200,0.038860678192590634,-0.070 +0.554 -0.829 +0.033
108,21600,-132.71844774484634,200,0.040868658361981815,+0.086 -0.050 -0.980 +0.173
109,21800,-88.57188922166824,200,0.035624932109161185,+0.596 -0.138 +0.448 +0.652
110,22000,186.76998537778854,200,0.03434877206233533,-0.411 +0.895 -0.156 -0.076
111,22200,-100.9989897608757,200,0.028452224679126597,+0.798 +0.158 +0.552 +0.185
112,22400,152.3791593015194,200,0.03406388421754676,+0.179 -0.638 +0.726 -0.186
113,22600,-158.55100202560425,200,0.04082535621683001,-0.568 +0.635 +0.327 +0.409
114,22800,60.45747901313007,200,0.0344547317304082,-0.102 -0.174 -0.828 +0.523
115,23000,-20.32235849648714,200,0.0331418211414443,-0.285 +0.495 -0.759 +0.312
116,23200,54.433048859238625,200,0.03498541311596416,-0.196 -0.409 -0.888 +0.080
117,23400,139.21909880638123,200,0.03400466647098265,-0.039 +0.375 +0.682 +0.627
118,23600,-141.14264073967934,200,0.022713837927806783,+0.392 -0.597 +0.294 -0.635
119,23800,36.38662904500961,200,0.07564473292734851,+0.723 -0.062 -0.580 +0.370
120,24000,21.292239785194397,200,0.043872725119562445,+0.267 +0.061 +0.956 +0.105
121,24200,108.27251034975052,200,0.04052684023116657,-0.551 +0.486 -0.561 -0.382
122,24400,79.55226720869541,200,0.03525338269522683,-0.483 -0.302 -0.006 +0.822
123,24600,-6.3157899379730225,200,0.037498958044076054,+0.674 -0.151 -0.461 +0.557
124,24800,38.99163654446602,200,0.03791601997753729,-0.369 +0.617 +0.486 +0.498
125,25000,80.23988803476095,200,0.03857131423812491,+0.225 -0.683 +0.657 -0.225
126,25200,-4.764687038958073,200,0.058277454464458034,+0.277 -0.920 +0.076 -0.267
127,25400,114.87486927211285,200,0.0436755178568265,-0.715 -0.151 +0.182 +0.658
128,25600,41.95408879220486,200,0.07323783555407559,+0.493 -0.085 -0.852 +0.157
129,25800,133.99777223169804,200,0.03581742314513724,+0.524 +0.140 +0.787 -0.294
130,26000,34.20763950049877,200,0.024348050354569915,+0.839 -0.399 -0.114 +0.352
131,26200,101.9925213009119,200,0.07818254819091473,+0.337 +0.859 +0.123 -0.364
132,26400,117.95906180143356,200,0.04074758325256223,-0.143 +0.762 +0.266 -0.572
133,26600,103.72045186161995,200,0.060414886412086866,+0.017 -0.812 +0.025 +0.584
134,26800,180.4225708246231,200,0.05271744355119956,+0.175 -0.221 -0.829 +0.482
135,27000,-32.76766323298216,200,0.029984471248277852,+0.650 -0.087 +0.732 +0.184
136,27200,79.21474921703339,200,0.041279026569427814,+0.665 -0.398 +0.499 +0.388
137,27400,-57.824957981705666,200,0.03301758423679923,-0.277 -0.253 -0.633 -0.677
138,27600,138.82761661708355,200,0.07193553182966636,-0.422 +0.320 +0.277 -0.802
139,27800,156.0826060771942,200,0.04402230159158393,-0.057 +0.221 -0.307 +0.924
140,28000,-134.4066967368126,200,0.030478027292852046,+0.463 +0.377 +0.317 +0.737
141,28200,24.033589638769627,200,0.029250750728083245,+0.477 +0.749 +0.419 +0.189
142,28400,61.05243891477585,200,0.03598301633871431,-0.378 +0.247 -0.861 -0.233
143,28600,27.693861823529005,200,0.04022903323322605,+0.796 +0.327 +0.507 +0.054
144,28800,117.02006912231445,200,0.04164173585439266,+0.573 -0.629 +0.359 +0.383
145,29000,11.522252596914768,200,0.08201888355938965,+0.509 -0.301 +0.465 -0.658
146,29200,69.71568787097931,200,0.02729973660547165,-0.841 +0.372 +0.287 -0.269
147,29400,-78.57028663158417,200,0.031421821748542904,+0.509 -0.235 -0.020 +0.828
148,29600,66.38471041619778,200,0.04670880654058559,+0.662 -0.076 -0.331 +0.668
