episode,step,return,len,terminal_w2_from_start,z
1,300,-0.0014353295337059535,300,0.0369927981531845,+0.214 +0.509 +0.205 -0.808
2,600,-0.005542216787944199,300,0.0304786182913698,+0.706 +0.348 -0.419 +0.453
3,900,-0.002849399006663589,300,0.03263942349326265,+0.506 +0.408 +0.039 +0.759
4,1200,0.011568530130716681,300,0.03759362990494243,-0.684 -0.151 -0.448 +0.556
5,1500,-0.0009703122777864337,300,0.020444794827811967,+0.045 -0.334 -0.894 -0.294
6,1800,-0.0032130809067894006,300,0.024585972645583532,+0.005 -0.166 +0.778 +0.606
7,2100,-0.00422483680449659,300,0.02366297738258241,-0.813 -0.566 -0.052 -0.127
8,2400,0.00467340037039321,300,0.024158670677356504,+0.089 +0.090 +0.878 -0.461
9,2700,-0.010459045806783251,300,0.031227389524946227,-0.166 +0.898 +0.284 +0.292
10,3000,0.0022557973279617727,300,0.02432932202834481,-0.296 -0.948 +0.096 +0.063
11,3300,-0.00625895077973837,300,0.02300264883180048,-0.724 -0.403 -0.043 -0.558
12,3600,-0.0036190902428643312,300,0.023482192974834913,-0.187 +0.182 +0.068 -0.963
13,3900,0.005188390678085852,300,0.025887296955687922,+0.429 +0.643 +0.232 -0.591
14,4200,0.013218119354860391,300,0.03571586194061045,+0.445 -0.305 +0.534 -0.651
15,4500,-0.0013320598054633592,300,0.028986531295665956,+0.579 -0.013 -0.791 -0.199
16,4800,-0.007114815707609523,300,0.03650176547003833,+0.036 +0.181 -0.652 -0.735
17,5100,-0.0056609314124216326,300,0.027281065529204864,+0.212 -0.495 +0.250 +0.805
18,5400,-0.2563987975299824,300,0.039352965893098925,-0.036 +0.540 -0.159 +0.826
19,5700,0.5703268684446812,300,0.02710187666726247,+0.921 -0.355 -0.035 +0.154
20,6000,0.5153453182429075,300,0.030149778187457878,-0.859 -0.095 +0.422 +0.273
21,6300,-0.7491248314036056,300,0.031516480334456476,+0.138 -0.798 +0.331 +0.484
22,6600,-1.0405019384343177,300,0.024715606256227103,+0.660 +0.242 +0.416 -0.577
23,6900,0.5674100499600172,300,0.021241735025141525,+0.185 +0.915 -0.086 -0.348
24,7200,1.5081632658839226,300,0.03425277860161691,-0.441 -0.420 -0.312 +0.730
25,7500,0.10475733870407566,300,0.03170164828813269,+0.365 +0.107 +0.895 -0.234
26,7800,-0.1391716641082894,300,0.02556149818450876,+0.463 +0.671 +0.574 +0.078
27,8100,-0.5176167245954275,300,0.027471727461098595,+0.210 +0.283 -0.272 -0.896
28,8400,0.15998612050316297,300,0.02196529592488223,-0.846 +0.340 -0.355 +0.207
29,8700,-0.12091813469305634,300,0.024371526499631504,+0.285 +0.765 -0.211 +0.538
30,9000,0.25173805514350533,300,0.02224989731336095,+0.569 +0.423 +0.466 -0.530
31,9300,-0.26633141771890223,300,0.02319054110317129,-0.731 +0.088 +0.543 -0.404
32,9600,0.1237367196008563,300,0.01444790760965099,+0.915 -0.284 +0.070 +0.278
33,9900,-0.5332669094204903,300,0.03129453146719366,+0.651 +0.152 -0.543 -0.509
34,10200,-0.27365497034043074,300,0.023296410885915674,-0.094 +0.949 +0.080 +0.290
35,10500,1.0706187874311581,300,0.03793756397730842,+0.353 +0.432 -0.792 +0.248
36,10800,0.2511156085965922,300,0.02940156649409461,-0.108 +0.435 -0.694 -0.564
37,11100,-0.09925870882580057,300,0.02490970280762751,-0.715 -0.692 -0.093 -0.045
38,11400,0.19888877890480217,300,0.030159191211768195,+0.362 -0.165 +0.089 -0.913
39,11700,-0.07039824489038438,300,0.0405080978889044,-0.161 -0.616 -0.083 -0.767
40,12000,-0.22486717789433897,300,0.03786726819558313,-0.926 -0.006 +0.244 -0.290
41,12300,-0.5589911539573222,300,0.03228824326682017,-0.927 -0.231 +0.069 +0.288
42,12600,-0.6134312954964116,300,0.026780536491204855,-0.462 +0.135 +0.361 +0.799
43,12900,-0.023865398310590535,300,0.03620075856476606,+0.352 -0.301 +0.163 -0.871
44,13200,-0.7532029122812673,300,0.031067337565054157,-0.779 +0.391 +0.473 -0.128
45,13500,0.11863490846008062,300,0.01908462855106526,+0.237 -0.266 +0.616 +0.703
46,13800,0.16952024667989463,300,0.027095544948880605,-0.528 +0.779 +0.192 -0.281
47,14100,0.3865335611626506,300,0.023645238800829686,+0.088 -0.318 +0.944 +0.025
48,14400,1.9549427677411586,300,0.031706837366310595,-0.683 +0.555 +0.302 -0.366
49,14700,-0.8826001202687621,300,0.038590404238087926,+0.454 -0.167 -0.554 -0.677
50,15000,-0.04189181048423052,300,0.029851270098350306,-0.045 +0.406 -0.900 +0.155
