step,sps,episodes,metric/d_mean,metric/d_nonzero,phi/constraint,phi/lambda,phi/obj,phi/violation_rate,sac/actor_loss,sac/alpha,sac/q_loss,sac/reward_mean
6000,55.4,30,1.0,1.0,0.9994559076428413,18.97367568016052,0.0007019210576034638,0.0,-6.8185396382808685,0.8640241733789444,3.272011477306485,0.0707696359073243
7000,48.5,35,1.0,1.0,0.9939370321631431,6.9804558172225954,0.0032994953578599964,0.0,-13.579382166862487,0.6407294323444367,29.957480419158937,0.3306501862183213
8000,44.4,40,1.0,1.0,0.9881339951753616,2.568002589225769,0.004868090383301023,0.0,-19.879811332702637,0.47841540902853014,59.581223825454714,0.4877258458845317
9000,40.8,45,1.0,1.0,0.981286245405674,0.9449197197556496,0.006024764343485004,0.0002734375,-25.943242212295534,0.3635235308110714,90.69652980995178,0.6042703339718283
10000,37.0,50,1.0,1.0,0.970649132847786,0.34824407844245436,0.0073988759100029715,0.00266796875,-33.097090877532956,0.2840435083508491,142.80345429992676,0.7420800624452532
11000,34.3,55,1.0,1.0,0.9482188744544983,0.12946905678510665,0.010207753569848137,0.01058203125,-42.96622680282593,0.23022578872740268,260.96547869873046,1.0237014312930406
12000,32.4,60,1.0,1.0,0.8961557707190514,0.04997685041278601,0.013962095996539574,0.0289765625,-55.75801718521118,0.19463368605077266,512.2251321334838,1.4003463851809501
13000,30.9,65,1.0,1.0,0.779438519358635,0.022499440263956786,0.019343433810980058,0.06164453125,-73.7587444229126,0.18167300656437874,1054.5344352722168,1.9394003497213126
14000,29.8,70,1.0,1.0,0.590663844153285,0.018818953977897762,0.02563353551970795,0.09562109375,-99.0107121963501,0.20555156302452088,2017.5792545776367,2.569800691574812
15000,28.8,75,1.0,1.0,0.5728083449229598,0.033946470012888315,0.02511457011429593,0.0968515625,-128.4638148956299,0.26326216374337674,2131.2685846557615,2.520536809489131
16000,28.1,80,1.0,1.0,0.6686628934442997,0.03911892881989479,0.02165305458800867,0.08348828125,-155.3709093170166,0.33648095935583117,1572.1641416015625,2.1729343839287756
17000,27.5,85,1.0,1.0,0.6760645797550678,0.028256330946460365,0.02056953554577194,0.08308984375,-181.69353274536132,0.40426214641332625,1546.3658120117188,2.0647410167902707
18000,27.0,90,1.0,1.0,0.6465700805783272,0.025201315972954035,0.020030729666235855,0.08828515625,-207.6324093170166,0.47069952747225763,1689.1219978637696,2.011863143406808
19000,26.5,95,1.0,1.0,0.6398988594412803,0.026190196387469767,0.019427172298077493,0.0874609375,-230.86816369628906,0.4915294128656387,1752.4666073913575,1.9522977613806725
20000,26.1,100,1.0,1.0,0.6508877087980509,0.028690458817407487,0.019297821191372348,0.085390625,-254.5406358795166,0.5174236565232276,1688.6570328674316,1.9406404357105493
21000,25.7,105,1.0,1.0,0.65729262457788,0.026804841816425323,0.017514746001572348,0.08428515625,-277.48117263793944,0.5300053413510323,1688.9328086853027,1.7614113988131286
22000,25.7,110,1.0,1.0,0.6717918621003628,0.022473114287480712,0.016458461779286154,0.0811953125,-297.6590335693359,0.5622777249217034,1650.794337524414,1.6578998424708844
23000,25.8,115,1.0,1.0,0.6302549002915621,0.022243423100560905,0.017580744404462167,0.0881796875,-315.99122274780274,0.5855461700558663,1807.2469526672364,1.7694585549533368
24000,25.9,120,1.0,1.0,0.6710609094500541,0.02334044981189072,0.015880369484599213,0.0804140625,-333.9269727478027,0.5773385843038559,1612.3112655334473,1.600546833433211
25000,25.9,125,1.0,1.0,0.6139969753026963,0.025288981810212136,0.01712321345321834,0.088359375,-352.15832638549807,0.5996591863036156,1895.5166001586915,1.724622382670641
26000,26.0,130,1.0,1.0,0.6746347496211529,0.02560954822599888,0.01585710487002507,0.08121484375,-367.64254022216795,0.569317129433155,1576.486204864502,1.5966073889732362
27000,26.0,135,1.0,1.0,0.6576159573495388,0.02190318130888045,0.015161774848937057,0.08365234375,-380.7052204895019,0.5436363163590431,1624.5676860961914,1.5263670576512813
28000,26.1,140,1.0,1.0,0.6639531380236149,0.020198896819725632,0.015356702883029356,0.08226171875,-394.4035237121582,0.5457130007147789,1655.0028326721192,1.5464376711398362
29000,26.2,145,1.0,1.0,0.6293884850144387,0.020230143750086426,0.017307456307346,0.0861328125,-408.58051959228516,0.5463050572276116,1811.5339089355468,1.7412278445363045
30000,26.2,150,1.0,1.0,0.6455185922980309,0.023062671693041922,0.01526782929582987,0.08355859375,-419.9650825805664,0.5480423848628998,1758.1144035034179,1.5382566389888526
31000,26.2,155,1.0,1.0,0.6617088912427426,0.023205346705392003,0.01533329504460562,0.08043359375,-429.4272713623047,0.533172457575798,1712.5538801879882,1.5446316083967686
32000,26.3,160,1.0,1.0,0.6558096216619015,0.021365314442664384,0.015352899343124591,0.081,-440.6220353088379,0.5491092452406883,1720.992035583496,1.547046543881297
33000,26.3,165,1.0,1.0,0.6595039454847574,0.01892296026274562,0.01512649861810496,0.080625,-449.48263177490236,0.5482046272754669,1682.7235216064453,1.5242096341475844
34000,26.3,170,1.0,1.0,0.6295625563710928,0.021208434041589497,0.016519102787715383,0.08463671875,-459.7030045776367,0.5446984803080559,1837.7054169311523,1.663888670116663
35000,26.4,175,1.0,1.0,0.6703332903981208,0.020860615132376553,0.014663801673334092,0.07796875,-467.4615074462891,0.5299952402710915,1641.0169601135253,1.4780834743231535
36000,26.4,180,1.0,1.0,0.6445062113404274,0.020092649748548866,0.015206818667706103,0.0814140625,-475.08708270263674,0.5336055743694306,1787.0408056640624,1.5332905566394328
37000,26.4,185,1.0,1.0,0.6370682399570942,0.022358292074874043,0.016252184057433623,0.083234375,-484.14620529174806,0.5256417734622956,1830.217161529541,1.6366952064633369
38000,26.5,190,1.0,1.0,0.6565332902520895,0.02200041082687676,0.015620765503146686,0.080953125,-488.6097463378906,0.5157433061599731,1686.861488861084,1.5739546218961478
