episode,step,return,len,terminal_w2_from_start,z
1,200,-332.68692779541016,200,0.04822787571559565,+0.187 -0.196 +0.950 +0.156
2,400,-162.6330509185791,200,0.03930024085351338,-0.308 +0.208 +0.751 +0.545
3,600,-20.559911727905273,200,0.04004735733235541,-0.446 -0.802 -0.395 +0.026
4,800,60.96724224090576,200,0.04132456312579431,-0.847 -0.080 -0.454 -0.267
5,1000,-91.98153591156006,200,0.026794615217326966,-0.423 -0.246 +0.320 +0.811
6,1200,123.37054920196533,200,0.03861239840758596,-0.082 +0.873 -0.425 +0.225
7,1400,46.10182571411133,200,0.030809179357295793,+0.605 +0.063 -0.498 -0.618
8,1600,222.4858808517456,200,0.031427959104822364,-0.398 +0.192 -0.878 -0.182
9,1800,4.047492980957031,200,0.033667184263106394,-0.227 +0.772 +0.307 +0.508
10,2000,-105.7762861251831,200,0.03358250791867265,-0.361 -0.071 +0.432 +0.823
11,2200,-97.31685256958008,200,0.035996196927260776,-0.502 +0.603 +0.536 +0.311
12,2400,-200.17943859100342,200,0.03282766171014912,+0.107 -0.127 +0.589 +0.791
13,2600,-185.82486724853516,200,0.03479905550261701,+0.703 +0.513 +0.140 -0.472
14,2800,217.85475158691406,200,0.03706885135645199,-0.003 +0.438 -0.859 +0.264
15,3000,121.76859474182129,200,0.032623137426019695,+0.271 +0.439 -0.748 -0.418
16,3200,-293.81692600250244,200,0.0375410166529438,-0.199 -0.532 +0.791 -0.226
17,3400,-281.47207260131836,200,0.03946141946608882,+0.156 -0.123 +0.753 +0.628
18,3600,-173.03254318237305,200,0.031229791035005203,+0.265 -0.921 +0.022 +0.286
19,3800,-253.52508354187012,200,0.03542344888525454,+0.395 -0.243 +0.717 -0.520
20,4000,140.30833530426025,200,0.037667177733932085,-0.287 +0.405 +0.021 +0.868
21,4200,12.324926376342773,200,0.035096433748822486,+0.142 -0.476 -0.284 -0.820
22,4400,-16.859286308288574,200,0.034004193634956825,-0.635 +0.314 +0.289 +0.644
23,4600,164.68080043792725,200,0.03577783390432024,-0.308 +0.691 -0.117 +0.644
24,4800,-102.81574630737305,200,0.043306741679017866,-0.318 -0.540 +0.183 +0.757
25,5000,108.79610824584961,200,0.033967853238061334,+0.079 -0.288 -0.660 -0.689
26,5200,-2.026066502556205,200,0.039459803105723425,+0.324 +0.637 -0.106 -0.692
27,5400,1.5254912674427032,200,0.04010461369169307,+0.009 +0.806 +0.473 -0.356
28,5600,0.746684339363128,200,0.037733253408765,+0.228 -0.641 -0.444 +0.582
29,5800,1.253781860228628,200,0.03401782423042297,-0.778 -0.600 +0.157 +0.097
30,6000,1.0313621289096773,200,0.03872008336040612,-0.728 +0.132 +0.319 -0.593
31,6200,2.624310930725187,200,0.024181325548749286,-0.396 +0.046 +0.505 +0.765
32,6400,2.146016572136432,200,0.0340138630424553,+0.529 +0.163 -0.366 -0.748
33,6600,1.7484842278063297,200,0.038390127976746305,-0.371 +0.406 +0.476 -0.686
34,6800,2.3843776085413992,200,0.041409175053176164,+0.446 -0.111 -0.171 -0.872
35,7000,1.8575168079696596,200,0.02690121121441945,+0.217 +0.133 +0.658 +0.708
36,7200,1.2914042184129357,200,0.041138108155321436,+0.315 -0.090 -0.945 -0.011
37,7400,1.439029261469841,200,0.028701885074327325,+0.162 -0.677 +0.429 +0.576
38,7600,0.8918677335605025,200,0.03744364623395769,+0.658 +0.519 -0.492 -0.235
39,7800,1.4488166375085711,200,0.03637759532795716,-0.543 -0.057 +0.491 -0.679
40,8000,1.8507808302529156,200,0.03264436468281341,-0.044 +0.855 -0.414 +0.308
41,8200,0.5942096749786288,200,0.03456502035403204,+0.669 -0.633 -0.389 +0.002
42,8400,1.4060614288318902,200,0.03809714209785225,+0.281 +0.606 -0.741 -0.064
43,8600,0.4564280044287443,200,0.03732669287073533,-0.431 -0.591 -0.287 -0.618
44,8800,0.4509239599574357,200,0.038393126808251854,+0.311 -0.887 +0.088 -0.330
45,9000,1.5381835298612714,200,0.03769568401221687,-0.017 +0.469 -0.847 +0.250
46,9200,0.42010424565523863,200,0.03226016655533924,+0.787 -0.383 +0.328 -0.355
47,9400,1.0475360872223973,200,0.03287906813478686,+0.367 +0.257 +0.293 -0.845
48,9600,1.0178883627522737,200,0.03126413255767186,-0.258 +0.827 +0.460 +0.196
49,9800,0.9899386602919549,200,0.03351080358158996,-0.048 -0.156 -0.429 -0.889
50,10000,1.00527205131948,200,0.040030761947897515,+0.033 +0.733 +0.647 -0.208
51,10200,1.1353961070999503,200,0.031115475167930944,+0.060 +0.035 +0.949 +0.306
52,10400,0.7158916641492397,200,0.031257319701102716,-0.828 -0.517 -0.206 -0.072
53,10600,0.8283798194024712,200,0.039213342493524594,+0.938 -0.130 +0.291 -0.139
54,10800,0.8686163777019829,200,0.038088880318703874,-0.807 +0.192 -0.247 -0.501
55,11000,0.99556143139489,200,0.033458669847001486,-0.270 +0.335 +0.424 +0.797
56,11200,0.7178033697418869,200,0.036360177822022575,-0.421 -0.040 -0.823 -0.379
57,11400,1.035999123705551,200,0.031392679954735346,-0.441 +0.439 -0.001 +0.782
58,11600,0.7581968032754958,200,0.03299060347022999,+0.706 -0.526 -0.157 -0.447
59,11800,0.7048515307251364,200,0.03975640759232361,-0.967 -0.141 +0.207 -0.041
60,12000,0.6306766676716506,200,0.0412266153398831,-0.578 -0.107 -0.809 -0.007
61,12200,0.7888794033788145,200,0.027412373151109927,-0.064 +0.641 -0.579 +0.499
62,12400,0.7178095284616575,200,0.029949313928657677,+0.002 -0.607 +0.135 +0.783
